fips,district,year,enrollment,cs_score,locale,is_rural,enrollment_log10
4017760,Liberty,2023,475,-0.5279328890389192,41-Rural: Fringe,1,2.6766936096248664
4017760,Liberty,2022,459,-0.4978754276567956,41-Rural: Fringe,1,2.661812685537261
4017760,Liberty,2019,513,-0.3456455536856239,41-Rural: Fringe,1,2.7101173651118162
4017760,Liberty,2018,528,-0.3699320341712615,41-Rural: Fringe,1,2.722633922533812
4017760,Liberty,2017,556,-0.3412888471843768,41-Rural: Fringe,1,2.7450747915820575
4017760,Liberty,2016,540,-0.2504516671873077,41-Rural: Fringe,1,2.7323937598229686
4017760,Liberty,2015,564,-0.3306038426441942,41-Rural: Fringe,1,2.751279103983342
4017760,Liberty,2014,574,-0.3707560425031262,41-Rural: Fringe,1,2.7589118923979736
4017850,Lindsay,2024,1186,-0.445056915563646,42-Rural: Distant,1,3.074084689028244
4017850,Lindsay,2023,1164,-0.4556216168836087,32-Town: Distant,0,3.06595298031387
4017850,Lindsay,2022,1155,-0.3568485600644094,32-Town: Distant,0,3.062581984228163
4017850,Lindsay,2019,1226,-0.0792379389142083,32-Town: Distant,0,3.0884904701823963
4017850,Lindsay,2018,1231,-0.0911107952902134,32-Town: Distant,0,3.090258052931316
4017850,Lindsay,2017,1245,1.992176495716e-4,32-Town: Distant,0,3.095169351431755
4017850,Lindsay,2016,1260,0.0812553119505682,32-Town: Distant,0,3.100370545117563
4017850,Lindsay,2015,1290,0.1052567101001785,32-Town: Distant,0,3.110589710299249
4017850,Lindsay,2014,1239,0.0345284957809454,32-Town: Distant,0,3.0930713063760633
4017880,Little Axe,2024,1153,-0.4644783998863681,42-Rural: Distant,1,3.061829307294699
4017880,Little Axe,2023,1174,-0.5142090666155563,42-Rural: Distant,1,3.0696680969115957
4017880,Little Axe,2022,1140,-0.5658952144264717,42-Rural: Distant,1,3.0569048513364727
4017880,Little Axe,2019,1312,-0.297110582458908,42-Rural: Distant,1,3.1179338350396413
4017880,Little Axe,2018,1315,-0.401738045344814,42-Rural: Distant,1,3.1189257528257768
4017880,Little Axe,2017,1296,-0.3243954042138865,42-Rural: Distant,1,3.1126050015345745
4017880,Little Axe,2016,1280,-0.1616773643807258,42-Rural: Distant,1,3.1072099696478683
4017880,Little Axe,2015,1286,-0.0058537949491038,42-Rural: Distant,1,3.109240968588203
4017880,Little Axe,2014,1236,-0.0524233358461043,42-Rural: Distant,1,3.092018470752797
4018000,Locust Grove,2024,1185,-0.3947000256495993,42-Rural: Distant,1,3.0737183503461227
4018000,Locust Grove,2023,1208,-0.3097935185848336,42-Rural: Distant,1,3.082066934285113
4018000,Locust Grove,2022,1264,-0.328263108914938,42-Rural: Distant,1,3.1017470739463664
4018000,Locust Grove,2019,1390,-0.1317974873148115,42-Rural: Distant,1,3.143014800254095
4018000,Locust Grove,2018,1432,-0.1355445810527368,42-Rural: Distant,1,3.1559430179718366
4018000,Locust Grove,2017,1457,-0.1850249129695597,42-Rural: Distant,1,3.16345955176999
4018000,Locust Grove,2016,1490,-0.304872320009077,42-Rural: Distant,1,3.173186268412274
4018000,Locust Grove,2015,1442,-0.0967392593964185,42-Rural: Distant,1,3.15896526038341
4018000,Locust Grove,2014,1487,-0.1616783699126663,42-Rural: Distant,1,3.172310968521954
4022950,Lomega,2024,212,0.4058258803452549,43-Rural: Remote,1,2.326335860928751
4022950,Lomega,2023,215,0.2868248168040639,43-Rural: Remote,1,2.3324384599156054
4022950,Lomega,2022,224,0.2766719200645076,43-Rural: Remote,1,2.3502480183341627
4022950,Lomega,2019,231,0.1607878556119904,43-Rural: Remote,1,2.3636119798921444
4022950,Lomega,2018,238,0.1920231815353713,43-Rural: Remote,1,2.376576957056512
4022950,Lomega,2017,253,0.2453028538197868,43-Rural: Remote,1,2.403120521175818
4022950,Lomega,2016,260,0.357998589225845,43-Rural: Remote,1,2.4149733479708178
4022950,Lomega,2015,235,0.4072849098143104,43-Rural: Remote,1,2.3710678622717363
4022950,Lomega,2014,234,0.3357253651497381,43-Rural: Remote,1,2.369215857410143
4018090,Lone Grove,2024,1444,-0.0597503599107717,42-Rural: Distant,1,3.1595671932336202
4018090,Lone Grove,2023,1447,-0.0528697422215493,42-Rural: Distant,1,3.1604685311190375
4018090,Lone Grove,2022,1390,-0.0167656361594704,42-Rural: Distant,1,3.143014800254095
4018090,Lone Grove,2019,1454,-0.0180717683090591,42-Rural: Distant,1,3.162564406523019
4018090,Lone Grove,2018,1480,0.0994787589295458,42-Rural: Distant,1,3.1702617153949575
4018090,Lone Grove,2017,1474,0.0506067219301888,42-Rural: Distant,1,3.1684974835230326
4018090,Lone Grove,2016,1536,0.0471763582046869,42-Rural: Distant,1,3.186391215695493
4018090,Lone Grove,2015,1515,0.1350632437896953,42-Rural: Distant,1,3.180412632838324
4018090,Lone Grove,2014,1478,0.0156782230373659,42-Rural: Distant,1,3.1696744340588068
4018240,Lone Star,2024,874,0.0468500742892471,21-Suburb: Large,0,2.941511432634403
4018240,Lone Star,2023,881,0.0463955568819522,21-Suburb: Large,0,2.9449759084120477
4018240,Lone Star,2022,849,0.0206977065276157,21-Suburb: Large,0,2.928907690243953
4018240,Lone Star,2019,934,0.0645300513180173,21-Suburb: Large,0,2.9703468762300935
4018240,Lone Star,2018,922,0.080846435390682,21-Suburb: Large,0,2.9647309210536292
4018240,Lone Star,2017,870,0.134022389758881,21-Suburb: Large,0,2.9395192526186187
4018240,Lone Star,2016,904,0.0617923004264448,21-Suburb: Large,0,2.9561684304753633
4018240,Lone Star,2015,910,0.1089535512159577,21-Suburb: Large,0,2.9590413923210934
4018240,Lone Star,2014,894,0.0988879184484944,21-Suburb: Large,0,2.951337518795918
4018270,Lone Wolf,2023,109,-0.4172641285186695,42-Rural: Distant,1,2.037426497940624
4018270,Lone Wolf,2022,135,-0.1670333766571834,42-Rural: Distant,1,2.130333768495006
4018270,Lone Wolf,2019,100,-0.2603500531542854,42-Rural: Distant,1,2
4018270,Lone Wolf,2018,114,-0.6259867591859343,42-Rural: Distant,1,2.0569048513364727
4018270,Lone Wolf,2017,118,-0.6316137291872433,42-Rural: Distant,1,2.0718820073061255
4018270,Lone Wolf,2016,132,-0.5024394382779294,42-Rural: Distant,1,2.12057393120585
4018270,Lone Wolf,2015,77,-0.3258891186903556,42-Rural: Distant,1,1.8864907251724818
4018270,Lone Wolf,2014,101,-0.2260307058727706,42-Rural: Distant,1,2.0043213737826426
4018390,Lookeba Sickles,2024,180,-0.077689196353875,43-Rural: Remote,1,2.255272505103306
4018390,Lookeba Sickles,2023,187,0.1382321851984441,43-Rural: Remote,1,2.271841606536499
4018390,Lookeba Sickles,2022,197,0.1550685207180184,43-Rural: Remote,1,2.294466226161593
4018390,Lookeba Sickles,2019,238,0.393817973290377,43-Rural: Remote,1,2.376576957056512
4018390,Lookeba Sickles,2018,246,0.3606267664202269,43-Rural: Remote,1,2.3909351071033793
4018390,Lookeba Sickles,2017,270,0.180153858992796,43-Rural: Remote,1,2.4313637641589874
4018390,Lookeba Sickles,2016,265,-0.0073484045549895,43-Rural: Remote,1,2.423245873936808
4018390,Lookeba Sickles,2015,278,0.2002947182436199,43-Rural: Remote,1,2.444044795918076
4018390,Lookeba Sickles,2014,262,0.3673809864030227,43-Rural: Remote,1,2.4183012913197452
4018480,Lowrey,2023,100,-0.3906912028123943,42-Rural: Distant,1,2
4018480,Lowrey,2022,109,-0.5086233600535838,42-Rural: Distant,1,2.037426497940624
4018480,Lowrey,2019,144,-0.428837745524219,42-Rural: Distant,1,2.1583624920952498
4018480,Lowrey,2018,148,-0.319153488127174,42-Rural: Distant,1,2.1702617153949575
4018480,Lowrey,2017,160,-0.3839825612469218,42-Rural: Distant,1,2.2041199826559246
4018480,Lowrey,2016,138,-0.4546917545868369,42-Rural: Distant,1,2.1398790864012365
4018480,Lowrey,2015,134,-0.2555925247102632,42-Rural: Distant,1,2.1271047983648077
4018480,Lowrey,2014,153,-0.5031233613316307,42-Rural: Distant,1,2.184691430817599
4018570,Lukfata,2024,370,0.0942666598316087,42-Rural: Distant,1,2.568201724066995
4018570,Lukfata,2023,382,0.1147696116451266,41-Rural: Fringe,1,2.582063362911709
4018570,Lukfata,2022,381,0.156231775839165,41-Rural: Fringe,1,2.5809249756756194
4018570,Lukfata,2019,371,0.1656279615042101,41-Rural: Fringe,1,2.569373909615046
4018570,Lukfata,2018,389,0.2742614417358576,41-Rural: Fringe,1,2.5899496013257077
4018570,Lukfata,2017,374,0.2521993321058968,41-Rural: Fringe,1,2.5728716022004803
4018570,Lukfata,2016,373,0.1687257503801468,41-Rural: Fringe,1,2.571708831808688
4018570,Lukfata,2015,382,0.2003867336541429,41-Rural: Fringe,1,2.582063362911709
4018570,Lukfata,2014,371,0.2028007660279196,41-Rural: Fringe,1,2.569373909615046
4018630,Luther,2024,835,-0.5562875794678788,42-Rural: Distant,1,2.921686475483602
4018630,Luther,2023,823,-0.5292144857972952,42-Rural: Distant,1,2.91539983521227
4018630,Luther,2022,801,-0.3938566567498563,42-Rural: Distant,1,2.9036325160842376
4018630,Luther,2019,806,-0.2139622950460968,42-Rural: Distant,1,2.906335041805091
4018630,Luther,2018,834,-0.194694774916942,42-Rural: Distant,1,2.921166050637739
4018630,Luther,2017,795,-0.1914189172294716,42-Rural: Distant,1,2.9003671286564705
4018630,Luther,2016,886,-0.06272353915145,42-Rural: Distant,1,2.9474337218870508
4018630,Luther,2015,960,-0.1420186860597011,42-Rural: Distant,1,2.9822712330395684
4018630,Luther,2014,926,-0.2850776487079493,42-Rural: Distant,1,2.966610986681934
4018660,Macomb,2024,273,-0.5393216300515944,42-Rural: Distant,1,2.436162647040756
4018660,Macomb,2023,251,-0.5670664042455946,42-Rural: Distant,1,2.399673721481038
4018660,Macomb,2022,257,-0.694169066302594,42-Rural: Distant,1,2.4099331233312946
4018660,Macomb,2019,279,-0.4907644561795505,42-Rural: Distant,1,2.4456042032735974
4018660,Macomb,2018,286,-0.4528122179841909,42-Rural: Distant,1,2.456366033129043
4018660,Macomb,2017,268,-0.6187722413790122,42-Rural: Distant,1,2.428134794028789
4018660,Macomb,2016,297,-0.8257172603843732,42-Rural: Distant,1,2.4727564493172123
4018660,Macomb,2015,291,-0.8013863000964015,42-Rural: Distant,1,2.4638929889859074
4018660,Macomb,2014,322,-0.6275999503187704,42-Rural: Distant,1,2.507855871695831
4018700,Madill,2024,1751,-0.2798786895581611,42-Rural: Distant,1,3.243286146083446
4018700,Madill,2023,1760,-0.2753402538753779,32-Town: Distant,0,3.24551266781415
4018700,Madill,2022,1760,-0.2977167069005981,32-Town: Distant,0,3.24551266781415
4018700,Madill,2019,1793,0.0261349519584853,32-Town: Distant,0,3.253580289562183
4018700,Madill,2018,1789,0.0372646946456895,32-Town: Distant,0,3.252610340567373
4018700,Madill,2017,1772,-0.0781735421643287,32-Town: Distant,0,3.248463717551032
4018700,Madill,2016,1735,-0.0386817110103422,32-Town: Distant,0,3.2392994791268923
4018700,Madill,2015,1746,0.0227096797946439,32-Town: Distant,0,3.2420442393695508
4018700,Madill,2014,1795,-0.1613674553644986,32-Town: Distant,0,3.254064452914338
4018780,Mangum,2024,640,0.1923933758307041,43-Rural: Remote,1,2.806179973983887
4018780,Mangum,2023,644,0.1130963656565747,33-Town: Remote,0,2.808885867359812
4018780,Mangum,2022,674,0.0466934172174609,33-Town: Remote,0,2.82865989653532
4018780,Mangum,2019,743,0.1162579595975917,33-Town: Remote,0,2.8709888137605755
4018780,Mangum,2018,751,-0.0962284792872826,33-Town: Remote,0,2.8756399370041685
4018780,Mangum,2017,731,-0.1366915385403129,33-Town: Remote,0,2.8639173769578603
4018780,Mangum,2016,752,-0.0358939278056834,33-Town: Remote,0,2.876217840591642
4018780,Mangum,2015,743,0.1020236931773565,33-Town: Remote,0,2.8709888137605755
4018780,Mangum,2014,699,0.0461624414242584,33-Town: Remote,0,2.8444771757456815
4018840,Mannford,2024,1496,-0.0833266615368457,42-Rural: Distant,1,3.1749315935284423
4018840,Mannford,2023,1517,-0.2072275903450458,31-Town: Fringe,0,3.1809855807867304
4018840,Mannford,2022,1506,-0.2822240119157629,31-Town: Fringe,0,3.177824971864682
4018840,Mannford,2019,1493,0.1002311734810839,31-Town: Fringe,0,3.1740598077250253
4018840,Mannford,2018,1501,0.139441342471275,31-Town: Fringe,0,3.1763806922432702
4018840,Mannford,2017,1571,0.1410794978388049,31-Town: Fringe,0,3.1961761850399735
4018840,Mannford,2016,1622,0.0678689435377094,31-Town: Fringe,0,3.2100508498751372
4018840,Mannford,2015,1574,0.0419445126900448,31-Town: Fringe,0,3.1970047280230456
4018840,Mannford,2014,1562,-0.0306649572226982,31-Town: Fringe,0,3.1936810295412816
4018870,Mannsville,2023,74,-0.5356599005249134,42-Rural: Distant,1,1.8692317197309762
4018870,Mannsville,2022,94,-0.2272130291004342,42-Rural: Distant,1,1.9731278535996986
4018870,Mannsville,2019,121,0.1326787163669476,42-Rural: Distant,1,2.0827853703164503
4018870,Mannsville,2018,103,0.2861472841564009,42-Rural: Distant,1,2.012837224705172
4018870,Mannsville,2017,100,-0.3514291990879551,42-Rural: Distant,1,2
4018870,Mannsville,2016,98,-0.744807040876275,42-Rural: Distant,1,1.9912260756924949
4018870,Mannsville,2015,95,-0.3951013684893125,42-Rural: Distant,1,1.9777236052888478
4018870,Mannsville,2014,98,-0.8793551200745866,42-Rural: Distant,1,1.9912260756924949
4018900,Maple,2024,192,0.6031590347058926,42-Rural: Distant,1,2.2833012287035497
4018900,Maple,2023,198,0.6061414246590027,42-Rural: Distant,1,2.296665190261531
4018900,Maple,2022,192,0.5267659716979175,42-Rural: Distant,1,2.2833012287035497
4018900,Maple,2019,177,0.5283805856412667,42-Rural: Distant,1,2.247973266361807
4018900,Maple,2018,167,0.3975091307242142,42-Rural: Distant,1,2.2227164711475833
4018900,Maple,2017,160,0.2693389688284789,42-Rural: Distant,1,2.2041199826559246
4018900,Maple,2016,145,0.2863314615518581,42-Rural: Distant,1,2.161368002234975
4018900,Maple,2015,157,0.3096378918648652,42-Rural: Distant,1,2.1958996524092336
4018900,Maple,2014,155,0.1097375872745079,42-Rural: Distant,1,2.1903316981702914
4018960,Marble City,2023,86,-0.548775840145831,42-Rural: Distant,1,1.9344984512435677
4018960,Marble City,2022,71,-0.2283675919208276,42-Rural: Distant,1,1.8512583487190752
4018960,Marble City,2019,99,-0.5354022357881189,42-Rural: Distant,1,1.99563519459755
4018960,Marble City,2018,93,-0.1129970224938611,42-Rural: Distant,1,1.968482948553935
4018960,Marble City,2017,106,0.0772901854571604,42-Rural: Distant,1,2.0253058652647704
4018960,Marble City,2016,135,-0.1681564420019079,42-Rural: Distant,1,2.130333768495006
4018960,Marble City,2015,129,-0.2429651416374457,42-Rural: Distant,1,2.110589710299249
4018960,Marble City,2014,120,-0.5095627250544205,42-Rural: Distant,1,2.0791812460476247
4018990,Marietta,2024,1145,-0.3884188794410449,43-Rural: Remote,1,3.0588054866759067
4018990,Marietta,2023,1127,-0.2386013917790777,43-Rural: Remote,1,3.0519239160461065
4018990,Marietta,2022,1142,-0.4037907128719972,43-Rural: Remote,1,3.0576661039098294
4018990,Marietta,2019,1109,-0.1735946467908448,43-Rural: Remote,1,3.04493154614916
4018990,Marietta,2018,1111,-0.1292189357862464,43-Rural: Remote,1,3.0457140589408676
4018990,Marietta,2017,1107,-0.2038930421978188,43-Rural: Remote,1,3.044147620878723
4018990,Marietta,2016,1069,-0.3865938705303549,43-Rural: Remote,1,3.028977705208778
4018990,Marietta,2015,1053,-0.2709861076641552,43-Rural: Remote,1,3.0224283711854865
4018990,Marietta,2014,1051,-0.3046013849555532,43-Rural: Remote,1,3.021602716028242
4019080,Marlow,2024,1387,0.1693333850023946,42-Rural: Distant,1,3.1420764610732848
4019080,Marlow,2023,1453,0.073625374324729,32-Town: Distant,0,3.1622656142980214
4019080,Marlow,2022,1432,-0.0643941762503072,32-Town: Distant,0,3.1559430179718366
4019080,Marlow,2019,1443,0.1253039381956438,32-Town: Distant,0,3.159266331093494
4019080,Marlow,2018,1428,0.0486008126726464,32-Town: Distant,0,3.1547282074401557
4019080,Marlow,2017,1429,0.0478802232278302,32-Town: Distant,0,3.1550322287909704
4019080,Marlow,2016,1441,0.0840427700505143,32-Town: Distant,0,3.1586639808139894
4019080,Marlow,2015,1456,0.0225864959989159,32-Town: Distant,0,3.1631613749770184
4019080,Marlow,2014,1361,0.0561911763593197,32-Town: Distant,0,3.133858125203335
4019200,Maryetta,2024,627,-0.3677010688094387,42-Rural: Distant,1,2.7972675408307164
4019200,Maryetta,2023,645,-0.4805665763949997,41-Rural: Fringe,1,2.8095597146352675
4019200,Maryetta,2022,659,-0.4346420039579705,41-Rural: Fringe,1,2.8188854145940097
4019200,Maryetta,2019,649,-0.2698911514844741,41-Rural: Fringe,1,2.812244696800369
4019200,Maryetta,2018,652,-0.3206322676616753,41-Rural: Fringe,1,2.81424759573192
4019200,Maryetta,2017,657,-0.2650331058516061,41-Rural: Fringe,1,2.8175653695597807
4019200,Maryetta,2016,681,-0.078794785420361,41-Rural: Fringe,1,2.833147111912785
4019200,Maryetta,2015,689,-0.1133281576910662,41-Rural: Fringe,1,2.8382192219076257
4019200,Maryetta,2014,717,-0.0521150213690042,41-Rural: Fringe,1,2.8555191556678
4019260,Mason,2024,246,-0.6847867509457288,43-Rural: Remote,1,2.3909351071033793
4019260,Mason,2023,255,-0.7621046487297701,42-Rural: Distant,1,2.406540180433955
4019260,Mason,2022,254,-0.9003121471720433,42-Rural: Distant,1,2.404833716619938
4019260,Mason,2019,258,-0.4214414691631766,42-Rural: Distant,1,2.41161970596323
4019260,Mason,2018,277,-0.3947271275209546,42-Rural: Distant,1,2.4424797690644486
4019260,Mason,2017,276,-0.5795591641682691,42-Rural: Distant,1,2.4409090820652177
4019260,Mason,2016,294,-0.7513957312380961,42-Rural: Distant,1,2.4683473304121573
4019260,Mason,2015,270,-0.4519142538501348,42-Rural: Distant,1,2.4313637641589874
4019260,Mason,2014,279,-0.4811499988853344,42-Rural: Distant,1,2.4456042032735974
4019290,Maud,2024,276,-0.6181559551791379,42-Rural: Distant,1,2.4409090820652177
4019290,Maud,2023,270,-0.8501015321211288,42-Rural: Distant,1,2.4313637641589874
4019290,Maud,2022,265,-0.9210327325468686,42-Rural: Distant,1,2.423245873936808
4019290,Maud,2019,275,-0.4724840306447521,42-Rural: Distant,1,2.439332693830263
4019290,Maud,2018,331,-0.3564069571670945,42-Rural: Distant,1,2.519827993775719
4019290,Maud,2017,310,-0.4071621481968324,42-Rural: Distant,1,2.4913616938342726
4019290,Maud,2016,323,-0.3352065503423029,42-Rural: Distant,1,2.509202522331103
4019290,Maud,2015,325,-0.2086693101827847,42-Rural: Distant,1,2.5118833609788744
4019290,Maud,2014,344,-0.3793832030185733,42-Rural: Distant,1,2.53655844257153
4019380,Maysville,2024,290,-0.4713176584248058,42-Rural: Distant,1,2.462397997898956
4019380,Maysville,2023,324,-0.4223448889825096,42-Rural: Distant,1,2.510545010206612
4019380,Maysville,2022,320,-0.4728969719046929,42-Rural: Distant,1,2.505149978319906
4019380,Maysville,2019,310,-0.3764562139217514,42-Rural: Distant,1,2.4913616938342726
4019380,Maysville,2018,315,-0.4523842561699281,42-Rural: Distant,1,2.4983105537896004
4019380,Maysville,2017,352,-0.4709994621051934,42-Rural: Distant,1,2.546542663478131
4019380,Maysville,2016,351,-0.2631975361644177,42-Rural: Distant,1,2.545307116465824
4019380,Maysville,2015,376,-0.3025696534357525,42-Rural: Distant,1,2.575187844927661
4019380,Maysville,2014,365,-0.1798418993969746,42-Rural: Distant,1,2.5622928644564746
4019440,Mcalester,2024,2991,-0.1061146157299819,33-Town: Remote,0,3.475816413031318
4019440,Mcalester,2023,2956,0.011767792767453,33-Town: Remote,0,3.470704429722788
4019440,Mcalester,2022,2870,0.0034294448660282,33-Town: Remote,0,3.4578818967339924
4019440,Mcalester,2019,3053,0.0756436232525633,33-Town: Remote,0,3.4847268042986617
4019440,Mcalester,2018,2995,0.00317392642279,33-Town: Remote,0,3.4763968267253302
4019440,Mcalester,2017,3087,-0.0563377820276968,33-Town: Remote,0,3.4895366294820955
4019440,Mcalester,2016,3126,-0.0173339385731113,33-Town: Remote,0,3.494988973683168
4019440,Mcalester,2015,3133,0.0108976301954173,33-Town: Remote,0,3.4959603948817053
4019440,Mcalester,2014,3030,-0.0124444653263063,33-Town: Remote,0,3.481442628502305
4019500,Mccord,2024,308,0.2686785824096847,41-Rural: Fringe,1,2.4885507165004443
4019500,Mccord,2023,313,0.2455802119081602,41-Rural: Fringe,1,2.4955443375464483
4019500,Mccord,2022,298,0.2540237398760394,41-Rural: Fringe,1,2.4742162640762553
4019500,Mccord,2019,329,0.3096713810820748,41-Rural: Fringe,1,2.5171958979499744
4019500,Mccord,2018,351,0.3735148751810952,41-Rural: Fringe,1,2.545307116465824
4019500,Mccord,2017,339,0.3248677169695671,41-Rural: Fringe,1,2.530199698203082
4019500,Mccord,2016,285,0.3396559520916122,41-Rural: Fringe,1,2.45484486000851
4019500,Mccord,2015,263,0.2991366337706062,41-Rural: Fringe,1,2.419955748489758
4019500,Mccord,2014,239,0.4135899052457098,41-Rural: Fringe,1,2.3783979009481375
4019410,Mccurtain,2024,237,-0.4345819241739969,43-Rural: Remote,1,2.374748346010104
4019410,Mccurtain,2023,237,-0.3761542198137443,42-Rural: Distant,1,2.374748346010104
4019410,Mccurtain,2022,240,-0.418850974243998,42-Rural: Distant,1,2.380211241711606
4019410,Mccurtain,2019,215,-0.3535129513843285,42-Rural: Distant,1,2.3324384599156054
4019410,Mccurtain,2018,239,-0.2172612273021083,42-Rural: Distant,1,2.3783979009481375
4019410,Mccurtain,2017,243,-0.2899279316890844,42-Rural: Distant,1,2.385606273598312
4019410,Mccurtain,2016,229,-0.2253302706670803,42-Rural: Distant,1,2.359835482339888
4019410,Mccurtain,2015,226,-0.1644676101653124,42-Rural: Distant,1,2.3541084391474008
4019410,Mccurtain,2014,264,-0.1517111438977565,42-Rural: Distant,1,2.4216039268698313
4019560,Mcloud,2024,1595,-0.4603281493500747,42-Rural: Distant,1,3.2027606873931997
4019560,Mcloud,2023,1667,-0.4105980387056919,42-Rural: Distant,1,3.2219355998280053
4019560,Mcloud,2022,1603,-0.4067322681989201,42-Rural: Distant,1,3.204933522354145
4019560,Mcloud,2019,1788,-0.218144999553084,42-Rural: Distant,1,3.2523675144598987
4019560,Mcloud,2018,1781,-0.2560422739664563,42-Rural: Distant,1,3.2506639194632436
4019560,Mcloud,2017,1841,-0.2124598383717431,42-Rural: Distant,1,3.2650537885040145
4019560,Mcloud,2016,1889,-0.2362279798016238,42-Rural: Distant,1,3.2762319579218335
4019560,Mcloud,2015,1858,-0.1353816963898756,42-Rural: Distant,1,3.269045709657623
4019560,Mcloud,2014,1830,-0.1082009564673642,42-Rural: Distant,1,3.2624510897304293
4019620,Medford,2024,320,0.2821679667847965,43-Rural: Remote,1,2.505149978319906
4019620,Medford,2023,317,0.0601265047194807,43-Rural: Remote,1,2.5010592622177517
4019620,Medford,2022,312,-0.0975864170377562,43-Rural: Remote,1,2.494154594018443
4019620,Medford,2019,262,0.0219303279180303,43-Rural: Remote,1,2.4183012913197452
4019620,Medford,2018,272,0.0595156276318836,43-Rural: Remote,1,2.4345689040341987
4019620,Medford,2017,279,-0.0436586988079959,43-Rural: Remote,1,2.4456042032735974
4019620,Medford,2016,278,-0.0219832212865023,43-Rural: Remote,1,2.444044795918076
4019620,Medford,2015,279,-0.044201460628082,43-Rural: Remote,1,2.4456042032735974
4019620,Medford,2014,299,-0.0867562649866715,43-Rural: Remote,1,2.4756711883244296
4019680,Meeker,2024,734,-0.2446889274707563,42-Rural: Distant,1,2.8656960599160706
4019680,Meeker,2023,713,-0.2387167261044975,42-Rural: Distant,1,2.8530895298518657
4019680,Meeker,2022,696,-0.2663920072316658,42-Rural: Distant,1,2.842609239610562
4019680,Meeker,2019,787,0.0849966429973185,42-Rural: Distant,1,2.8959747323590648
4019680,Meeker,2018,848,0.2191684507084322,42-Rural: Distant,1,2.9283958522567137
4019680,Meeker,2017,874,-0.0965945814240235,42-Rural: Distant,1,2.941511432634403
4019680,Meeker,2016,855,-0.0459854971059702,42-Rural: Distant,1,2.931966114728173
4019680,Meeker,2015,848,-0.131564648392143,42-Rural: Distant,1,2.9283958522567137
4019680,Meeker,2014,870,-0.0896832144790058,42-Rural: Distant,1,2.9395192526186187
4019800,Merritt,2024,820,0.2076913365786812,41-Rural: Fringe,1,2.9138138523837167
4019800,Merritt,2023,821,0.2509107660291311,41-Rural: Fringe,1,2.9143431571194407
4019800,Merritt,2022,851,0.1735769688708423,41-Rural: Fringe,1,2.929929560084588
4019800,Merritt,2019,815,0.1561967321802059,41-Rural: Fringe,1,2.9111576087399764
4019800,Merritt,2018,807,0.1706294596373124,41-Rural: Fringe,1,2.90687353472207
4019800,Merritt,2017,797,0.1142946236117189,41-Rural: Fringe,1,2.9014583213961123
4019800,Merritt,2016,789,0.0821759578572353,41-Rural: Fringe,1,2.89707700320942
4019800,Merritt,2015,793,0.0453725834063397,41-Rural: Fringe,1,2.8992731873176036
4019800,Merritt,2014,740,-0.0761642893049414,41-Rural: Fringe,1,2.8692317197309762
4019860,Miami,2024,2129,-0.3479509003493134,32-Town: Distant,0,3.3281756614383227
4019860,Miami,2023,2201,-0.3506541938130955,32-Town: Distant,0,3.342620042553348
4019860,Miami,2022,2194,-0.4211116264343062,32-Town: Distant,0,3.3412366232386925
4019860,Miami,2019,2217,-0.1650524555764439,32-Town: Distant,0,3.345765693114488
4019860,Miami,2018,2180,-0.2525122023622655,32-Town: Distant,0,3.3384564936046046
4019860,Miami,2017,2297,-0.1990081903897708,32-Town: Distant,0,3.361160995195026
4019860,Miami,2016,2387,-0.1759055837559879,32-Town: Distant,0,3.3778524190067545
4019860,Miami,2015,2526,-0.1106623970188052,32-Town: Distant,0,3.402433346219312
4019860,Miami,2014,2567,-0.1654953466420495,32-Town: Distant,0,3.4094258686714434
4019890,Middleberg,2024,296,0.2155469747205905,42-Rural: Distant,1,2.4712917110589387
4019890,Middleberg,2023,261,0.2006004285419255,41-Rural: Fringe,1,2.416640507338281
4019890,Middleberg,2022,223,0.1591469642118578,41-Rural: Fringe,1,2.3483048630481607
4019890,Middleberg,2019,205,0.2186841207795165,41-Rural: Fringe,1,2.311753861055754
4019890,Middleberg,2018,208,0.2346637126206004,41-Rural: Fringe,1,2.3180633349627615
4019890,Middleberg,2017,221,0.1809157138615211,41-Rural: Fringe,1,2.3443922736851106
4019890,Middleberg,2016,202,0.1665993969888408,41-Rural: Fringe,1,2.305351369446624
4019890,Middleberg,2015,204,0.0576536018425292,41-Rural: Fringe,1,2.3096301674258988
4019890,Middleberg,2014,209,0.0986335031986843,41-Rural: Fringe,1,2.3201462861110542
4014670,Midway,2024,218,-0.968958713441652,43-Rural: Remote,1,2.3384564936046046
4014670,Midway,2023,222,-0.7337732930883922,42-Rural: Distant,1,2.346352974450639
4014670,Midway,2022,239,-0.8511501548275924,42-Rural: Distant,1,2.3783979009481375
4014670,Midway,2019,212,-0.4083408007747398,42-Rural: Distant,1,2.326335860928751
4014670,Midway,2018,223,-0.1718083663434525,42-Rural: Distant,1,2.3483048630481607
4014670,Midway,2017,240,-0.2697353368272487,42-Rural: Distant,1,2.380211241711606
4014670,Midway,2016,235,-0.218511590245581,42-Rural: Distant,1,2.3710678622717363
4014670,Midway,2015,222,0.2597448189970689,42-Rural: Distant,1,2.346352974450639
4014670,Midway,2014,258,-0.0747241485733397,42-Rural: Distant,1,2.41161970596323
4019950,Midwest City-Del City,2024,12380,-0.7840584462940338,21-Suburb: Large,0,4.092720644684099
