fips_full,district_name,year,cs_score,cs_score_se,cs_score_se_adj
4004110,Bethany,2019,0.433240851546669,0.0235525341542545,0.0278121973974662
4004110,Bethany,2022,0.3418969477124277,0.0245754300689503,0.0307330163437029
4004110,Bethany,2023,0.3470476848414419,0.0266880805488202,0.0298914059129073
4004110,Bethany,2024,0.3713367281824571,0.0267241372124329,0.0331315298624798
4004230,Bethel,2014,0.0778544610163668,0.0280713225783913,0.0300368843440949
4004230,Bethel,2015,0.1084820643409616,0.0276937254379219,0.0321009126050411
4004230,Bethel,2016,0.2147442374637053,0.0301563856521532,0.0321544492817901
4004230,Bethel,2017,0.1640174983204678,0.0272004324200247,0.0312069561906471
4004230,Bethel,2018,0.1554058446298716,0.027776050198441,0.0297454511861578
4004230,Bethel,2019,0.2179214823587917,0.0290732414291773,0.0326197766115517
4004230,Bethel,2022,-0.0197974767180301,0.0314903731113418,0.0364994538205706
4004230,Bethel,2023,-0.0031322096223043,0.0335143256926285,0.0361172054663903
4004230,Bethel,2024,-0.0150373143383303,0.0337800721901105,0.0390462807249107
4004350,Big Pasture,2014,0.1741286401176125,0.0632068827440597,0.0641040193437333
4004350,Big Pasture,2015,0.292433219665185,0.0660079492538423,0.0679748153814581
4004350,Big Pasture,2016,0.3027333696641262,0.0641114841414676,0.0650752134981935
4004350,Big Pasture,2017,0.1240057726551419,0.0607709204310415,0.0626667005744247
4004350,Big Pasture,2018,-0.0443586779142476,0.0633570262900987,0.0642448105450241
4004350,Big Pasture,2019,0.1521505916587848,0.0779924017491269,0.0793826882234755
4004350,Big Pasture,2022,-0.246705581739141,0.0689061011859939,0.0713345450056484
4004350,Big Pasture,2023,-0.0479794213731314,0.0697583683247569,0.0710455660502632
4004350,Big Pasture,2024,-0.0808800505772622,0.0640425690602791,0.06696991423856
4004360,Billings,2014,-0.2308484325195382,0.1372770745573209,0.1376924488445778
4004360,Billings,2015,-0.3997739393372466,0.1156875851838667,0.116820989240461
4004360,Billings,2016,-0.4724331785087335,0.1145139277448091,0.1150562499847669
4004360,Billings,2017,-0.7576008366224066,0.1468200867284704,0.1476148653009045
4004360,Billings,2018,-0.5081121809610201,0.1440121397328666,0.1444049143626368
4004360,Billings,2019,-0.6924662342117442,0.1382756067776774,0.1390645170010063
4004470,Bishop,2014,0.4504241424115815,0.0614389922489623,0.0623615669973781
4004470,Bishop,2015,0.6923307008472132,0.0651583129576845,0.0671500700590628
4004470,Bishop,2016,0.558804979174442,0.0640041372286075,0.0649694589433546
4004470,Bishop,2017,0.495146942039257,0.0593567312941089,0.0612962653084972
4004470,Bishop,2018,0.547192343618119,0.0571818633634221,0.058163978537879
4004470,Bishop,2019,0.3539773865478279,0.0530595112915914,0.0550827395605086
4004470,Bishop,2022,-0.0236206611733256,0.0743092953822461,0.0765665586970862
4004470,Bishop,2023,-0.0579861531778524,0.0719451856568919,0.0731939358367516
4004470,Bishop,2024,0.0042904417356962,0.0738981946447986,0.0764490806552963
4004500,Bixby,2014,0.4917006588168817,0.0154918541584201,0.0188205423690762
4004500,Bixby,2015,0.4581637509689309,0.0149401021210049,0.0220620219570089
4004500,Bixby,2016,0.4295742560220212,0.0155450013798686,0.0191349962350124
4004500,Bixby,2017,0.3947085040497498,0.0138670953272426,0.020647201351841
4004500,Bixby,2018,0.3739903948093918,0.0141105578988328,0.0176745790857405
4004500,Bixby,2019,0.3415007488027302,0.0137137788332026,0.0201708747672058
4004500,Bixby,2022,-0.0419834651128428,0.0211270810597679,0.028052095904129
4004500,Bixby,2023,-0.1020668398940952,0.0210262204873373,0.0249668670852391
4004500,Bixby,2024,-0.0190849785288695,0.0213045247733584,0.0289378910271308
4004630,Blackwell,2014,0.0204215890619104,0.0289384549750097,0.0308488159601158
4004630,Blackwell,2015,0.0570031220207147,0.0291753489612818,0.0333875298346262
4004630,Blackwell,2016,-0.0094300647223236,0.0295006610431949,0.0315402919295192
4004630,Blackwell,2017,-0.1189388543134939,0.0289713395134643,0.0327620070211374
4004630,Blackwell,2018,-0.1018976837267542,0.0309808637520126,0.0327581565485995
4004630,Blackwell,2019,-0.0835045951680458,0.0310189695625852,0.0343652867253118
4004630,Blackwell,2022,-0.2701173353519344,0.0356693801003281,0.0401605678153351
4004630,Blackwell,2023,-0.3606299040527597,0.0377990671573254,0.0401249546047578
4004630,Blackwell,2024,-0.1853347492742353,0.0379853370449253,0.0427364550670271
4004650,Blair,2014,-0.4013947828255319,0.0571913633484165,0.0581813312966542
4004650,Blair,2015,-0.2531085920337799,0.0570553711616219,0.0593198241723281
4004650,Blair,2016,-0.3085585372331437,0.0544415469965764,0.0555732224402568
4004650,Blair,2017,-0.1699264451907889,0.0548412591460878,0.0569348249806478
4004650,Blair,2018,-0.0705079219792221,0.055430084085823,0.0564426888392393
4004650,Blair,2019,-0.2525947629582003,0.0565336549575044,0.0584367230587279
4004650,Blair,2022,-0.7870693271290291,0.065023983750109,0.0675920482989152
4004650,Blair,2023,-0.9359734921699416,0.0757791199093204,0.0769656905270201
4004650,Blair,2024,-1.033566443927083,0.1237216220343353,0.1252619595890404
4004680,Blanchard,2014,0.2481934330708147,0.0263625019864734,0.0284463843183497
4004680,Blanchard,2015,0.2155008893410302,0.0238771369728642,0.0288728909440396
4004680,Blanchard,2016,0.2470763209672081,0.0239968845543057,0.0264641546497616
4004680,Blanchard,2017,0.2004389040791585,0.022083715621505,0.0268644949049883
4004680,Blanchard,2018,0.2038369853841989,0.0221543635043443,0.02457841988258
4004680,Blanchard,2019,0.1599152120367298,0.0219842984168975,0.0264972797824891
4004680,Blanchard,2022,0.2128529346072383,0.0235586861593491,0.0299262129923442
4004680,Blanchard,2023,0.1593282232824043,0.0251635588271934,0.0285385212812349
4004680,Blanchard,2024,0.2660071249960156,0.0239908705495334,0.0309690269624979
4004830,Bluejacket,2014,-0.0140401234846731,0.0672998404915897,0.0681431126379904
4004830,Bluejacket,2015,-0.1475414259598412,0.0717254304011851,0.0735395371734194
4004830,Bluejacket,2016,-0.2675977967605989,0.0770636683792266,0.0778672588260126
4004830,Bluejacket,2017,-0.1812760180979625,0.0761369793825375,0.0776585489199069
4004830,Bluejacket,2018,-0.1505997914645771,0.0774792638935323,0.0782069001759142
4004830,Bluejacket,2019,-0.2321826784537284,0.0752689543460698,0.0767086171648208
4004830,Bluejacket,2022,-0.7666563765343091,0.0809483717270484,0.0830253299648297
4004830,Bluejacket,2023,-0.6023270077694982,0.0829957875876756,0.0840805760052133
4004830,Bluejacket,2024,-0.5363310277447515,0.0819042988286467,0.0842130211302962
4004860,Boise City,2014,-0.2717603203843242,0.0585618009990201,0.059528982907901803
4004860,Boise City,2015,-0.0896204056720955,0.0604087191643809,0.0625518945558528
4004860,Boise City,2016,-0.1132370194018543,0.0630231078841604,0.0640032275779304
4004860,Boise City,2017,-0.1786216032959999,0.0605141388055069,0.062417718527841
4004860,Boise City,2018,-0.1651766708854409,0.0574036524252397,0.0583820367356219
4004860,Boise City,2019,-0.2389061778391264,0.0587297252298656,0.0605638265350185
4004860,Boise City,2022,-0.42941254473436957,0.0483184059315071,0.0517226728067135
4004860,Boise City,2023,-0.6566218738922287,0.0552080149981475,0.0568257637353476
4004860,Boise City,2024,-0.6117323771078355,0.0540898565406164,0.0575259188702269
4004950,Bokoshe,2014,-0.2288201774590476,0.0801998034112363,0.0809087370869265
4004950,Bokoshe,2015,-0.1710814244038358,0.0733703288722272,0.0751447358120598
4004950,Bokoshe,2016,-0.2781750387440227,0.0731741731248789,0.0740200015233961
4004950,Bokoshe,2017,-0.6276567227767919,0.0926789218150005,0.0939329182961948
4004950,Bokoshe,2018,-0.385169770662586,0.0949550945934033,0.0955497404019705
4004950,Bokoshe,2019,0.0945168166541284,0.161081158471201,0.1617588825178156
4004950,Bokoshe,2022,-0.1272351718491941,0.1692606060518648,0.1702636757842172
4004950,Bokoshe,2023,-0.2273656871073609,0.1712716521746691,0.1717999457005465
4005010,Boone-Apache,2014,-0.2245571176627278,0.0380220368886966,0.0394954498514176
4005010,Boone-Apache,2015,-0.0448375550434287,0.0389737789828208,0.0422194458709165
4005010,Boone-Apache,2016,-0.1341108960131676,0.0426722767707417,0.0441069633710212
4005010,Boone-Apache,2017,-0.0856441090955489,0.0418042563559423,0.0445152382934426
4005010,Boone-Apache,2018,-0.0836238161136285,0.0414764824399626,0.0428203397608462
4005010,Boone-Apache,2019,-0.150772848388539,0.0426307728135133,0.0451240429224342
4005010,Boone-Apache,2022,-0.5425338157104772,0.0406982954054691,0.044686885989284
4005010,Boone-Apache,2023,-0.5221006205232094,0.041810248617085,0.0439242460776771
4005010,Boone-Apache,2024,-0.5496629940765833,0.0428941448663783,0.0471532228495285
4005040,Boswell,2014,-0.0872283410551981,0.056337322213396,0.0573420364477618
4005040,Boswell,2015,-0.0969980887956532,0.0536343425550361,0.0560372096267868
4005040,Boswell,2016,-0.0201836049322278,0.055985287670615,0.0570863683253309
4005040,Boswell,2017,-0.123183885610585,0.0569715759409187,0.0589895843013027
4005040,Boswell,2018,-0.2602943983376772,0.0586780504448451,0.0596355305639982
4005040,Boswell,2019,-0.2654282485253179,0.058225298718256,0.0600748022869693
4005040,Boswell,2022,-0.5000282819982964,0.0555728213978461,0.058556852789621
4005040,Boswell,2023,-0.617223409477446,0.0564155647453247,0.0579996418058232
4005040,Boswell,2024,-0.7030187166897303,0.0610502533047513,0.0641143680453434
4005130,Bowlegs,2014,-0.2710371474728183,0.0678993032834743,0.0687352213656263
4005130,Bowlegs,2015,-0.0406812680714556,0.0653173469397872,0.0673043978704068
4005130,Bowlegs,2016,-0.0237470784845751,0.0677814895397127,0.0686937503506397
4005130,Bowlegs,2017,-0.4037297531478545,0.0683083503664174,0.070000295146734
4005130,Bowlegs,2018,-0.4835378844989052,0.0701528731148339,0.0709556798847546
4005130,Bowlegs,2019,-0.5191750710993144,0.0765732045926555,0.0779887948398806
4005130,Bowlegs,2022,-0.6339200380038426,0.076747605011384,0.0789351721699006
4005130,Bowlegs,2023,-0.5936662653659783,0.0807073966189961,0.0818225297401994
4005130,Bowlegs,2024,-0.6099332814204438,0.0933260568422043,0.0953586474683539
4005160,Bowring,2014,-0.0788989898581931,0.1006283306771021,0.1011942498596667
4005160,Bowring,2015,-0.0715729473256937,0.1048539210304535,0.1061031145485658
4005160,Bowring,2016,0.011216162873673,0.1043026694976263,0.1048977972950094
4005280,Braggs,2014,-0.0837540454224644,0.0854261205702519,0.0860920283503859
4005280,Braggs,2015,-0.1293275744654072,0.0948232414943783,0.0962027717321423
4005280,Braggs,2016,-0.0585284034860913,0.0774984367994445,0.0782975652199435
4005280,Braggs,2017,-0.255796765696023,0.0757166951121906,0.0772465436738826
4005280,Braggs,2018,-0.325926805313858,0.0949481470881506,0.0955428361370692
4005280,Braggs,2019,-0.2329742640165759,0.0957399380870807,0.0968758597582822
4005280,Braggs,2022,-0.4744051087713545,0.1260975768750222,0.1274408310717588
4005340,Bray-Doyle,2014,-0.352979067486316,0.0601819013393844,0.0611234530980035
4005340,Bray-Doyle,2015,-0.3463196288974645,0.0500979646350453,0.0526624365370587
4005340,Bray-Doyle,2016,-0.2557625635215997,0.0507657302316518,0.051977498775592
4005340,Bray-Doyle,2017,-0.2999200191785302,0.051655022123205,0.0538725523935653
4005340,Bray-Doyle,2018,-0.1067024510289039,0.0566671993068608,0.0576580816445125
4005340,Bray-Doyle,2019,-0.223640010618668,0.0563437893664668,0.0582530605132561
4005340,Bray-Doyle,2022,-0.0442275676162178,0.0617331763647397,0.0644325352177648
4005340,Bray-Doyle,2023,-0.0295717468715739,0.0644198490844946,0.0658115450368622
4005340,Bray-Doyle,2024,-0.063811011953263,0.0670979181581228,0.0698974204276066
4005400,Bridge Creek,2014,0.1846935324839531,0.0276367817016574,0.0296311824371809
4005400,Bridge Creek,2015,0.1587972348423862,0.0270199122648556,0.0315214501608981
4005400,Bridge Creek,2016,0.0729802122554301,0.0257649977863602,0.0280773240168106
4005400,Bridge Creek,2017,-0.0941161099111665,0.0244469039474166,0.0288385454463787
4005400,Bridge Creek,2018,0.0489744089503809,0.0245647269677402,0.0267714159625785
4005400,Bridge Creek,2019,0.0781321886203194,0.0238076971042083,0.0280286086061015
4005400,Bridge Creek,2022,-0.034111416599268,0.0270698665843102,0.0327619322904007
4005400,Bridge Creek,2023,-0.0099172893081209,0.0254454244134193,0.0287873605537032
4005400,Bridge Creek,2024,-0.00276716288051,0.0263973829212082,0.0328685348984154
4005430,Briggs,2014,-0.2983456432425939,0.040767394562568,0.042144937171866
4005430,Briggs,2015,-0.15304236334975,0.0387633408894713,0.0420252633347947
4005430,Briggs,2016,-0.2223923724225307,0.040793151574685,0.0422916330780575
4005430,Briggs,2017,-0.3491302052373596,0.0392088562019192,0.0420873495900064
4005430,Briggs,2018,-0.2262241057999436,0.0409525967865914,0.0423130959066685
4005430,Briggs,2019,-0.271595119665591,0.0416576300683611,0.0442058209051786
4005430,Briggs,2022,-0.6285639952182329,0.0405661206966312,0.0445665421463466
4005430,Briggs,2023,-0.5085671903992264,0.0412645200066883,0.0434051047165221
4005430,Briggs,2024,-0.4244425490897161,0.042760759606025,0.0470319181340047
4005460,Bristow,2014,-0.070731251328059,0.0269116522196598,0.0289560407340568
4005460,Bristow,2015,0.0896217847729842,0.0255763266099075,0.0302931451701891
4005460,Bristow,2016,0.0216526105353964,0.0248433194316245,0.027234014272515
4005460,Bristow,2017,-0.0043935764199479,0.0238730838861802,0.0283537426997782
4005460,Bristow,2018,0.0510266930657284,0.0243196942308875,0.0265467592961108
4005460,Bristow,2019,0.0176591330303354,0.0244655661980935,0.0285895153575851
4005460,Bristow,2022,-0.3230915339601224,0.0296091265537742,0.0348893523268326
4005460,Bristow,2023,-0.2511009695202168,0.0316963477023071,0.0344369127788108
4005460,Bristow,2024,-0.2744899089246979,0.0341385557410679,0.0393568259564393
4005490,Broken Arrow,2014,0.0037383780984904,0.0079915053179376,0.0133446403865769
4005490,Broken Arrow,2015,0.0125852926643308,0.007933660686228,0.018068456860775
4005490,Broken Arrow,2016,-0.0611958528011202,0.0078600463489416,0.013648492283814
4005490,Broken Arrow,2017,-0.0617106582839893,0.0079892113686369,0.0172579862423572
4005490,Broken Arrow,2018,-0.0508176630661195,0.0079151964706376,0.0132639826903753
4005490,Broken Arrow,2019,-0.0943315646372808,0.0079569885609764,0.0167961342560665
4005490,Broken Arrow,2022,-0.2528860116562219,0.0088861705699357,0.020482445115426
4005490,Broken Arrow,2023,-0.2786954028084659,0.0090969369333458,0.016247977278392
4005490,Broken Arrow,2024,-0.3464538709129387,0.0096928741404899,0.0218510999810726
4005520,Broken Bow,2014,-0.012743652544762901,0.0260812268239728,0.0281859124820175
4005520,Broken Bow,2015,-0.050266818001525,0.0280836154091018,0.0324378731715232
4005520,Broken Bow,2016,-0.0774345561912499,0.0245605945588772,0.0269763566498401
4005520,Broken Bow,2017,-0.1834483664161197,0.0270840756262061,0.0311055902270747
4005520,Broken Bow,2018,-0.193168335975383,0.0278725241393545,0.0298355577045357
4005520,Broken Bow,2019,-0.2281871146506135,0.0294310675500921,0.0329390982895158
4005520,Broken Bow,2022,-0.5051734534161818,0.0327981697127838,0.0376335816395014
4005520,Broken Bow,2023,-0.3505089329733914,0.0336770256715483,0.0362682307557454
4005520,Broken Bow,2024,-0.3327601921260533,0.0331331936650648,0.0384880148062503
4005580,Brushy,2014,0.1746197353353585,0.0491440710845863,0.0502926932323901
4005580,Brushy,2015,-0.1635693502213685,0.0466916023233298,0.0494331051924261
4005580,Brushy,2016,0.2193581388235175,0.0534690978048213,0.0546209248647015
4005580,Brushy,2017,-0.2460728302412379,0.0485481653057192,0.0509012273466964
4005580,Brushy,2018,-0.235951995076027,0.0466827935417491,0.0478807488924657
4005580,Brushy,2019,0.0207504685761219,0.0477039822813322,0.0499446331900231
4005580,Brushy,2022,-0.4930218084328569,0.0691597916990875,0.0715796292136919
4005580,Brushy,2023,-0.6182118827209108,0.0625767430412759,0.0640085250081874
4005580,Brushy,2024,-0.5889493604631769,0.0547967467433811,0.0581910836377679
4005760,Buffalo,2014,-0.0915344345084878,0.0557303467535069,0.0567458088237937
4005760,Buffalo,2015,0.0123836135758125,0.0532664748519903,0.0556852180080423
4005760,Buffalo,2016,-0.0637529645619258,0.054672131778749,0.0557991308735782
4005760,Buffalo,2017,-0.2104819995540219,0.0517377034162491,0.0539518354241669
4005760,Buffalo,2018,-0.121254685820802,0.0528172825937095,0.0538790148594567
4005760,Buffalo,2019,-0.3458128358340867,0.0514044030342043,0.0534902711742164
4005760,Buffalo,2022,-0.1645707157118645,0.0657504037360101,0.0682911569821216
4005760,Buffalo,2023,-0.1551840529783533,0.0654207048049974,0.0667915497742976
4005760,Buffalo,2024,-0.1774242681938841,0.067930453864207,0.0706969965661668
4005820,Buffalo Valley,2014,-0.3558465281812279,0.0765187065317422,0.0772614245214992
4005820,Buffalo Valley,2015,-0.5281163288867169,0.0832322553415513,0.0848005571366526
4005820,Buffalo Valley,2016,-0.5924960632223769,0.0955120121993909,0.0961615593019914
4005820,Buffalo Valley,2017,-0.9002022058983553,0.1227598840616159,0.1237093356447685
4005820,Buffalo Valley,2018,-1.002346730819409,0.1104859718257173,0.1109974453395887
4005820,Buffalo Valley,2019,-1.267070549197829,0.1766364571579674,0.177254716316116
4005820,Buffalo Valley,2022,-1.079754775131552,0.1062184697170652,0.1078096926975656
4005820,Buffalo Valley,2023,-0.7603704019788827,0.0822958385977623,0.083389732908667
4005820,Buffalo Valley,2024,-0.8505085049418453,0.0971520304110896,0.0991061843392062
4005910,Burlington,2014,0.3053610626358824,0.0847231160743114,0.0853945060711852
4005910,Burlington,2015,0.2570086518623669,0.0851194600449735,0.0866536129644537
4005910,Burlington,2016,0.1204294432068886,0.0761468679701334,0.0769600319300528
4005910,Burlington,2017,0.2173212514587736,0.0682440701612095,0.0699375700394052
4005910,Burlington,2018,0.2069205398449173,0.0750094531768029,0.075760814195234
4005910,Burlington,2019,0.1687484219100422,0.0796197506290697,0.0809821038824229
4005910,Burlington,2022,0.3178287804917443,0.0892384383745324,0.0911266449181229
4005910,Burlington,2023,0.1948028444303942,0.0993850110741046,0.1002926863249249
4005910,Burlington,2024,0.1492383123693707,0.1140576891127252,0.1157267264162195
4006000,Butner,2014,-0.7612782961433919,0.0707278578726846,0.0715307287049357
4006000,Butner,2015,-0.708398706351327,0.0654950468927148,0.0674768651385377
4006000,Butner,2016,-0.4162750053629256,0.0622092775091251,0.0632020191229771
4006000,Butner,2017,-0.5324971086736818,0.0675122360904155,0.0692236420074575
4006000,Butner,2018,-0.6261880211601304,0.0767599013148146,0.0774942923801609
4006000,Butner,2019,-0.5455486499403162,0.0692873899058617,0.0708487040033564
4006000,Butner,2022,-0.3407997220622156,0.0825700335534024,0.0846071921973448
4006000,Butner,2023,-0.3249724193795586,0.078629281641396,0.0797734694965178
4006000,Butner,2024,-0.2476590462965519,0.0775704433013958,0.0800043276032898
4006030,Byars,2015,-0.5739492118963073,0.1254058107061189,0.1264521392476395
4006060,Byng,2014,0.2367309890831788,0.0253008162537241,0.0274653704308743
4006060,Byng,2015,0.2234553074963153,0.0253609818332481,0.0301115519525618
4006060,Byng,2016,0.2226309243588086,0.0251958304232677,0.0275559591328606
4006060,Byng,2017,0.1628431924063757,0.0239617424575964,0.0284284310585866
4006060,Byng,2018,0.1636086431628672,0.0220527860876532,0.0244869000869766
4006060,Byng,2019,0.1868481467442522,0.0253785248915629,0.029374580586963
4006060,Byng,2022,0.0382142378454445,0.0263276413303597,0.0321513798852944
4006060,Byng,2023,-0.047458539362001,0.0277460851114582,0.0308397104895969
4006060,Byng,2024,-1.918125221367e-4,0.0283656812337751,0.0344692708529727
4006120,Cache,2014,0.0572427537098153,0.0241599748954244,0.0264181690650198
4006120,Cache,2015,0.1940148605944415,0.0238027226021312,0.028811382554808
4006120,Cache,2016,0.0972320576541253,0.0232605325271695,0.0257983213884418
4006120,Cache,2017,0.052360096828419,0.0227258296539359,0.0273947791432664
4006120,Cache,2018,0.0633683301484873,0.0235057220522564,0.0258031368410842
4006120,Cache,2019,-0.0121477947606795,0.0239611568409424,0.0281590748453237
4006120,Cache,2022,-0.0089748854293792,0.0253623414946993,0.0313658237035502
4006120,Cache,2023,-0.0277330692619526,0.0242654125097932,0.0277498242938636
4006120,Cache,2024,-0.0597047762401525,0.0249658943767911,0.0317303426283509
4006150,Caddo,2014,0.0572617203718443,0.0457422338812637,0.046974112341253
4006150,Caddo,2015,0.2003125533732205,0.050122654863686,0.052685924989789
4006150,Caddo,2016,0.1544332195255484,0.0466646810270547,0.0479801361854109
4006150,Caddo,2017,-0.0107478417304236,0.0425948328592521,0.0452584840351095
4006150,Caddo,2018,0.210559376924169,0.0418165720547766,0.0431498389342777
4006150,Caddo,2019,0.0699807290386018,0.0422583576660895,0.0447723715211005
4006150,Caddo,2022,0.0523899571538226,0.0437912623570388,0.0475209552653506
4006150,Caddo,2023,0.0095092459656536,0.0455541963367631,0.0475018663628939
4006150,Caddo,2024,-0.068651828452893,0.0448411583421749,0.0489310560150448
4006180,Calera,2014,-0.1207256216757538,0.0410769384612499,0.0424444359504252
4006180,Calera,2015,-0.0034961816311124,0.0381627134938744,0.0414719044976358
4006180,Calera,2016,-0.0121711182584748,0.0379100193249556,0.0395179779117344
4006180,Calera,2017,-0.0971002309204595,0.0353404181977598,0.0385091644838106
4006180,Calera,2018,-0.0461133908472668,0.0366569013175523,0.0381708175946828
4006180,Calera,2019,0.0131359242567548,0.0354781612751606,0.038438215183
4006180,Calera,2022,0.007803941381385,0.0332291920318652,0.0380098110176704
4006180,Calera,2023,-0.0186979165534028,0.0356270120147201,0.0380857780433443
4006180,Calera,2024,-0.1080980539080761,0.0336476780184905,0.0389317993074487
4006240,Calumet,2014,-0.1654071913614636,0.0592037253398722,0.0601605881281047
4006240,Calumet,2015,0.0045112132693537,0.0577884327994928,0.0600252374161651
4006240,Calumet,2016,0.1742185572232216,0.0653249753594014,0.0662710601901027
4006240,Calumet,2017,0.0918542304455594,0.0665332402097336,0.068269192493062
4006240,Calumet,2018,0.4930607293922617,0.0619365381228552,0.062844392401277
4006240,Calumet,2019,0.4996447761489318,0.0655788278916761,0.067226327630136
4006240,Calumet,2022,0.1692647682992727,0.0626261407639063,0.065288590408195
4006240,Calumet,2023,-0.1430589579566116,0.0657305974900256,0.0670951112262707
4006240,Calumet,2024,0.0482349949684223,0.0607386035597474,0.0638176834714926
4006270,Calvin,2014,-0.3952800036704364,0.0802729439913916,0.0809812373753669
4006270,Calvin,2015,-0.2932824203622891,0.0861937711504904,0.0877091349095896
4006270,Calvin,2016,-0.0179517486938781,0.0933293913038728,0.0939940226512581
4006270,Calvin,2017,-0.1117704497302698,0.089004516721478,0.0903095487070581
4006270,Calvin,2018,-0.1332254700713424,0.0862060733889284,0.0868606354500075
4006270,Calvin,2019,-0.0115753228751613,0.0919999703976197,0.0931814950092088
4006270,Calvin,2022,-0.2312179345886775,0.0897850556870664,0.0916620027887132
4006270,Calvin,2023,-0.1802297955578068,0.1005990807123321,0.1014958991498483
4006270,Calvin,2024,-0.109434867674858,0.104735265225447,0.1065504319236866
4006330,Cameron,2014,-0.2172352403600789,0.0712313870564041,0.0720286454945509
4006330,Cameron,2015,-0.4148426913937064,0.0774945984007556,0.0791766312919404
4006330,Cameron,2016,-0.1689966366343234,0.0810950495032368,0.0818590744325041
4006330,Cameron,2017,-0.3302732754256666,0.0864584275073144,0.0878013113676907
4006330,Cameron,2018,-0.4932746758275168,0.0808728064073265,0.0815701766446457
4006330,Cameron,2019,-0.7200817700579043,0.0740240932746991,0.0754875012444421
4006330,Cameron,2022,-0.4388675925658843,0.0621243735343789,0.064807440294672
4006330,Cameron,2023,-0.5713409375561903,0.0599872613974105,0.0614793789333556
4006330,Cameron,2024,-0.7725917846769506,0.0764067291394213,0.0788765302169431
4006390,Canadian,2014,0.1630967058282939,0.0444682476690315,0.0457344544140931
4006390,Canadian,2015,0.2852497702627809,0.054352671776389,0.0567251186924925
4006390,Canadian,2016,0.3075386760514999,0.0473705032786806,0.0486668839549987
4006390,Canadian,2017,0.3041536234363418,0.0444658032662903,0.0470235924931844
4006390,Canadian,2018,-0.0368276791658977,0.0457970936059667,0.0470176209988921
4006390,Canadian,2019,0.0134986102120508,0.0480628980240137,0.0502875593507484
4006390,Canadian,2022,-0.1922545996491953,0.0578894025036273,0.0607597683729573
4006390,Canadian,2023,-0.2121785060759269,0.0611184106672446,0.0625835651474078
4006390,Canadian,2024,-0.3168517168096788,0.0607076674323142,0.0637882406588543
4006420,Caney,2014,-0.1928088516377685,0.0696463031337352,0.0704614987776769
4006420,Caney,2015,0.0639869047293058,0.0586320464250063,0.0608378420839331
4006420,Caney,2016,-0.0246798922872464,0.0635727225326133,0.064544496769457
4006420,Caney,2017,0.0225395781638932,0.0647052800704474,0.0664889754759665
4006420,Caney,2018,-0.0330682909353101,0.0614949666343509,0.062409244691806
4006420,Caney,2019,0.0419962668773425,0.0597650942664664,0.0615683599884545
4006420,Caney,2022,-0.2239662807506737,0.0643986180979198,0.0669906601208718
4006420,Caney,2023,-0.3011306876090742,0.0634753772664886,0.0648873333031412
4006420,Caney,2024,-0.288420400168475,0.0678881177600936,0.0706563181483991
4006480,Canton,2014,-0.2677443432780177,0.0585930871945368,0.0595597610538107
4006480,Canton,2015,-0.2927580127555666,0.0562318642227391,0.0585281873579735
4006480,Canton,2016,-0.3930224937750823,0.0659860321479852,0.0669227722950025
4006480,Canton,2017,-0.2986697647460394,0.0492384881557558,0.0515600553404778
4006480,Canton,2018,-0.1897397690565446,0.0514277254453263,0.0525175575033878
4006480,Canton,2019,-0.4000231014399951,0.0499361040046059,0.0520808116502337
4006480,Canton,2022,-0.6294278362311707,0.0515574082555374,0.0547606873271018
4006480,Canton,2023,-0.6347250410855824,0.0543483892618944,0.0559909806971826
4006480,Canton,2024,-0.5370668824389692,0.0519798999674,0.0555466359188418
4006510,Canute,2014,0.0032976248361335,0.0542525623135459,0.0552951696569023
4006510,Canute,2015,0.0861577809224761,0.0520550900576182,0.0545275945036293
4006510,Canute,2016,0.0201133061991661,0.0526409645727756,0.0538105209430836
4006510,Canute,2017,0.0935959562315032,0.0577883274049104,0.0597787702709394
4006510,Canute,2018,0.1045793627114518,0.0517373063925684,0.0528207513615651
4006510,Canute,2019,0.099033938353182,0.0540452018105634,0.0560328501660662
4006510,Canute,2022,0.2505984910508182,0.0508234298462386,0.0540702094673581
4006510,Canute,2023,0.235477558602642,0.0523084615029731,0.0540131247834995
4006510,Canute,2024,0.2148566376747234,0.0592285646246496,0.0623822220570552
4006630,Carnegie,2014,0.0535823222469954,0.0410958336087008,0.0424627225904611
4006630,Carnegie,2015,0.0224097119116115,0.0402446434500892,0.0433953625157147
4006630,Carnegie,2016,0.0847736687008514,0.0430717869172822,0.0444935932608458
4006630,Carnegie,2017,0.1478394185074355,0.0418420995588375,0.0445507787399985
4006630,Carnegie,2018,0.1440075366557394,0.0434026984785765,0.0446886689985729
4006630,Carnegie,2019,-0.0339615547773893,0.0422195442648429,0.0447357393693156
4006630,Carnegie,2022,-0.4106531563767348,0.0493590220019855,0.0526961059614553
4006630,Carnegie,2023,-0.2426815589293759,0.0464705608149298,0.0483813551538603
4006630,Carnegie,2024,-0.2228877012024514,0.0472979364669378,0.0511919286148699
4006690,Carney,2014,-0.3906699212248508,0.0665386644505046,0.0673914618973152
4006690,Carney,2015,-0.3092910094842092,0.0619198962172208,0.0640124965065172
4006690,Carney,2016,-0.204866912616025,0.0642254290125118,0.0651874738339737
4006690,Carney,2017,-0.216689487423672,0.0602938280672877,0.0622041501337032
4006690,Carney,2018,-0.3496057947791434,0.0649271028116278,0.0657937047228188
