fips,district,year,enrollment,cs_score
4005130,Bowlegs,2022,237,-0.6339200380038426
4005130,Bowlegs,2021,231,NA
4005130,Bowlegs,2020,212,NA
4005130,Bowlegs,2019,246,-0.5191750710993144
4005130,Bowlegs,2018,273,-0.4835378844989052
4005130,Bowlegs,2017,264,-0.4037297531478545
4005130,Bowlegs,2016,278,-0.0237470784845751
4005130,Bowlegs,2015,290,-0.0406812680714556
4005160,Bowring,2025,52,NA
4005160,Bowring,2024,47,NA
4005160,Bowring,2023,56,NA
4005160,Bowring,2022,59,NA
4005160,Bowring,2021,57,NA
4005160,Bowring,2020,62,NA
4005160,Bowring,2019,66,NA
4005160,Bowring,2018,72,NA
4005160,Bowring,2017,73,NA
4005160,Bowring,2016,78,0.011216162873673
4005160,Bowring,2015,75,-0.0715729473256937
4005280,Braggs,2025,144,NA
4005280,Braggs,2024,142,NA
4005280,Braggs,2023,109,NA
4005280,Braggs,2022,134,-0.4744051087713545
4005280,Braggs,2021,115,NA
4005280,Braggs,2020,160,NA
4005280,Braggs,2019,153,-0.2329742640165759
4005280,Braggs,2018,152,-0.325926805313858
4005280,Braggs,2017,181,-0.255796765696023
4005280,Braggs,2016,194,-0.0585284034860913
4005280,Braggs,2015,177,-0.1293275744654072
4005340,Bray-Doyle,2025,256,NA
4005340,Bray-Doyle,2024,272,-0.063811011953263
4005340,Bray-Doyle,2023,262,-0.0295717468715739
4005340,Bray-Doyle,2022,275,-0.0442275676162178
4005340,Bray-Doyle,2021,263,NA
4005340,Bray-Doyle,2020,308,NA
4005340,Bray-Doyle,2019,299,-0.223640010618668
4005340,Bray-Doyle,2018,320,-0.1067024510289039
4005340,Bray-Doyle,2017,352,-0.2999200191785302
4005340,Bray-Doyle,2016,365,-0.2557625635215997
4005340,Bray-Doyle,2015,371,-0.3463196288974645
4005400,Bridge Creek,2025,1929,NA
4005400,Bridge Creek,2024,1880,-0.00276716288051
4005400,Bridge Creek,2023,1812,-0.0099172893081209
4005400,Bridge Creek,2022,1779,-0.034111416599268
4005400,Bridge Creek,2021,1671,NA
4005400,Bridge Creek,2020,1674,NA
4005400,Bridge Creek,2019,1671,0.0781321886203194
4005400,Bridge Creek,2018,1608,0.0489744089503809
4005400,Bridge Creek,2017,1554,-0.0941161099111665
4005400,Bridge Creek,2016,1494,0.0729802122554301
4005400,Bridge Creek,2015,1497,0.1587972348423862
4005430,Briggs,2025,390,NA
4005430,Briggs,2024,395,-0.4244425490897161
4005430,Briggs,2023,421,-0.5085671903992264
4005430,Briggs,2022,420,-0.6285639952182329
4005430,Briggs,2021,424,NA
4005430,Briggs,2020,494,NA
4005430,Briggs,2019,446,-0.271595119665591
4005430,Briggs,2018,460,-0.2262241057999436
4005430,Briggs,2017,490,-0.3491302052373596
4005430,Briggs,2016,463,-0.2223923724225307
4005430,Briggs,2015,496,-0.15304236334975
4005460,Bristow,2025,1685,NA
4005460,Bristow,2024,1682,-0.2744899089246979
4005460,Bristow,2023,1661,-0.2511009695202168
4005460,Bristow,2022,1680,-0.3230915339601224
4005460,Bristow,2021,1667,NA
4005460,Bristow,2020,1750,NA
4005460,Bristow,2019,1747,0.0176591330303354
4005460,Bristow,2018,1755,0.0510266930657284
4005460,Bristow,2017,1790,-0.0043935764199479
4005460,Bristow,2016,1781,0.0216526105353964
4005460,Bristow,2015,1726,0.0896217847729842
4005490,Broken Arrow,2025,19882,NA
4005490,Broken Arrow,2024,20054,-0.3464538709129387
4005490,Broken Arrow,2023,20115,-0.2786954028084659
4005490,Broken Arrow,2022,19527,-0.2528860116562219
4005490,Broken Arrow,2021,18619,NA
4005490,Broken Arrow,2020,19436,NA
4005490,Broken Arrow,2019,19070,-0.0943315646372808
4005490,Broken Arrow,2018,19081,-0.0508176630661195
4005490,Broken Arrow,2017,19059,-0.0617106582839893
4005490,Broken Arrow,2016,18868,-0.0611958528011202
4005490,Broken Arrow,2015,18395,0.0125852926643308
4005520,Broken Bow,2025,1605,NA
4005520,Broken Bow,2024,1580,-0.3327601921260533
4005520,Broken Bow,2023,1583,-0.3505089329733914
4005520,Broken Bow,2022,1587,-0.5051734534161818
4005520,Broken Bow,2021,1537,NA
4005520,Broken Bow,2020,1592,NA
4005520,Broken Bow,2019,1596,-0.2281871146506135
4005520,Broken Bow,2018,1638,-0.193168335975383
4005520,Broken Bow,2017,1703,-0.1834483664161197
4005520,Broken Bow,2016,1700,-0.0774345561912499
4005520,Broken Bow,2015,1734,-0.050266818001525
4005580,Brushy,2025,379,NA
4005580,Brushy,2024,363,-0.5889493604631769
4005580,Brushy,2023,393,-0.6182118827209108
4005580,Brushy,2022,377,-0.4930218084328569
4005580,Brushy,2021,360,NA
4005580,Brushy,2020,399,NA
4005580,Brushy,2019,397,0.0207504685761219
4005580,Brushy,2018,419,-0.235951995076027
4005580,Brushy,2017,414,-0.2460728302412379
4005580,Brushy,2016,403,0.2193581388235175
4005580,Brushy,2015,387,-0.1635693502213685
4005760,Buffalo,2025,239,NA
4005760,Buffalo,2024,249,-0.1774242681938841
4005760,Buffalo,2023,267,-0.1551840529783533
4005760,Buffalo,2022,266,-0.1645707157118645
4005760,Buffalo,2021,284,NA
4005760,Buffalo,2020,295,NA
4005760,Buffalo,2019,309,-0.3458128358340867
4005760,Buffalo,2018,291,-0.121254685820802
4005760,Buffalo,2017,296,-0.2104819995540219
4005760,Buffalo,2016,270,-0.0637529645619258
4005760,Buffalo,2015,288,0.0123836135758125
4005820,Buffalo Valley,2025,203,NA
4005820,Buffalo Valley,2024,208,-0.8505085049418453
4005820,Buffalo Valley,2023,237,-0.7603704019788827
4005820,Buffalo Valley,2022,179,-1.079754775131552
4005820,Buffalo Valley,2021,118,NA
4005820,Buffalo Valley,2020,134,NA
4005820,Buffalo Valley,2019,143,-1.267070549197829
4005820,Buffalo Valley,2018,145,-1.002346730819409
4005820,Buffalo Valley,2017,149,-0.9002022058983553
4005820,Buffalo Valley,2016,144,-0.5924960632223769
4005820,Buffalo Valley,2015,156,-0.5281163288867169
4005910,Burlington,2025,134,NA
4005910,Burlington,2024,134,0.1492383123693707
4005910,Burlington,2023,135,0.1948028444303942
4005910,Burlington,2022,132,0.3178287804917443
4005910,Burlington,2021,133,NA
4005910,Burlington,2020,134,NA
4005910,Burlington,2019,130,0.1687484219100422
4005910,Burlington,2018,158,0.2069205398449173
4005910,Burlington,2017,177,0.2173212514587736
4005910,Burlington,2016,172,0.1204294432068886
4005910,Burlington,2015,148,0.2570086518623669
4000014,Burns Flat-Dill City,2025,487,NA
4000014,Burns Flat-Dill City,2024,482,-0.5304600634339833
4000014,Burns Flat-Dill City,2023,493,-0.3693827506167922
4000014,Burns Flat-Dill City,2022,520,-0.4444759665724609
4000014,Burns Flat-Dill City,2021,488,NA
4000014,Burns Flat-Dill City,2020,602,NA
4000014,Burns Flat-Dill City,2019,582,-0.4975115696015528
4000014,Burns Flat-Dill City,2018,617,-0.39038816525985
4000014,Burns Flat-Dill City,2017,599,-0.3123047422699283
4000014,Burns Flat-Dill City,2016,633,-0.2731267678548207
4000014,Burns Flat-Dill City,2015,681,-0.0974850156028124
4006000,Butner,2025,212,NA
4006000,Butner,2024,204,-0.2476590462965519
4006000,Butner,2023,201,-0.3249724193795586
4006000,Butner,2022,190,-0.3407997220622156
4006000,Butner,2021,188,NA
4006000,Butner,2020,234,NA
4006000,Butner,2019,240,-0.5455486499403162
4006000,Butner,2018,227,-0.6261880211601304
4006000,Butner,2017,259,-0.5324971086736818
4006000,Butner,2016,240,-0.4162750053629256
4006000,Butner,2015,235,-0.708398706351327
4006030,Byars,2025,NA,NA
4006030,Byars,2024,NA,NA
4006030,Byars,2023,NA,NA
4006030,Byars,2022,NA,NA
4006030,Byars,2021,NA,NA
4006030,Byars,2020,NA,NA
4006030,Byars,2019,NA,NA
4006030,Byars,2018,NA,NA
4006030,Byars,2017,NA,NA
4006030,Byars,2016,NA,NA
4006030,Byars,2015,39,-0.5739492118963073
4006060,Byng,2025,1753,NA
4006060,Byng,2024,1751,-1.918125221367e-4
4006060,Byng,2023,1784,-0.047458539362001
4006060,Byng,2022,1768,0.0382142378454445
4006060,Byng,2021,1671,NA
4006060,Byng,2020,1780,NA
4006060,Byng,2019,1826,0.1868481467442522
4006060,Byng,2018,1849,0.1636086431628672
4006060,Byng,2017,1828,0.1628431924063757
4006060,Byng,2016,1834,0.2226309243588086
4006060,Byng,2015,1798,0.2234553074963153
4006120,Cache,2025,2029,NA
4006120,Cache,2024,2075,-0.0597047762401525
4006120,Cache,2023,2101,-0.0277330692619526
4006120,Cache,2022,2033,-0.0089748854293792
4006120,Cache,2021,1936,NA
4006120,Cache,2020,2048,NA
4006120,Cache,2019,1992,-0.0121477947606795
4006120,Cache,2018,1993,0.0633683301484873
4006120,Cache,2017,1950,0.052360096828419
4006120,Cache,2016,1870,0.0972320576541253
4006120,Cache,2015,1852,0.1940148605944415
4006150,Caddo,2025,503,NA
4006150,Caddo,2024,492,-0.068651828452893
4006150,Caddo,2023,504,0.0095092459656536
4006150,Caddo,2022,508,0.0523899571538226
4006150,Caddo,2021,498,NA
4006150,Caddo,2020,504,NA
4006150,Caddo,2019,496,0.0699807290386018
4006150,Caddo,2018,506,0.210559376924169
4006150,Caddo,2017,504,-0.0107478417304236
4006150,Caddo,2016,486,0.1544332195255484
4006150,Caddo,2015,464,0.2003125533732205
4000051,Caddo Kiowa Tech. Ctr.,2025,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2024,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2023,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2022,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2021,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2020,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2019,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2018,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2017,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2016,NA,NA
4000051,Caddo Kiowa Tech. Ctr.,2015,NA,NA
4006180,Calera,2025,981,NA
4006180,Calera,2024,923,-0.1080980539080761
4006180,Calera,2023,847,-0.0186979165534028
4006180,Calera,2022,847,0.007803941381385
4006180,Calera,2021,824,NA
4006180,Calera,2020,787,NA
4006180,Calera,2019,779,0.0131359242567548
4006180,Calera,2018,771,-0.0461133908472668
4006180,Calera,2017,771,-0.0971002309204595
4006180,Calera,2016,721,-0.0121711182584748
4006180,Calera,2015,701,-0.0034961816311124
4006240,Calumet,2025,279,NA
4006240,Calumet,2024,272,0.0482349949684223
4006240,Calumet,2023,275,-0.1430589579566116
4006240,Calumet,2022,292,0.1692647682992727
4006240,Calumet,2021,286,NA
4006240,Calumet,2020,288,NA
4006240,Calumet,2019,269,0.4996447761489318
4006240,Calumet,2018,257,0.4930607293922617
4006240,Calumet,2017,244,0.0918542304455594
4006240,Calumet,2016,263,0.1742185572232216
4006240,Calumet,2015,279,0.0045112132693537
4006270,Calvin,2025,168,NA
4006270,Calvin,2024,169,-0.109434867674858
4006270,Calvin,2023,191,-0.1802297955578068
4006270,Calvin,2022,185,-0.2312179345886775
4006270,Calvin,2021,168,NA
4006270,Calvin,2020,156,NA
4006270,Calvin,2019,178,-0.0115753228751613
4006270,Calvin,2018,163,-0.1332254700713424
4006270,Calvin,2017,155,-0.1117704497302698
4006270,Calvin,2016,150,-0.0179517486938781
4006270,Calvin,2015,172,-0.2932824203622891
4006330,Cameron,2025,286,NA
4006330,Cameron,2024,305,-0.7725917846769506
4006330,Cameron,2023,319,-0.5713409375561903
4006330,Cameron,2022,276,-0.4388675925658843
4006330,Cameron,2021,248,NA
4006330,Cameron,2020,273,NA
4006330,Cameron,2019,288,-0.7200817700579043
4006330,Cameron,2018,266,-0.4932746758275168
4006330,Cameron,2017,297,-0.3302732754256666
4006330,Cameron,2016,273,-0.1689966366343234
4006330,Cameron,2015,278,-0.4148426913937064
4006390,Canadian,2025,439,NA
4006390,Canadian,2024,447,-0.3168517168096788
4006390,Canadian,2023,450,-0.2121785060759269
4006390,Canadian,2022,449,-0.1922545996491953
4006390,Canadian,2021,420,NA
4006390,Canadian,2020,432,NA
4006390,Canadian,2019,401,0.0134986102120508
4006390,Canadian,2018,452,-0.0368276791658977
4006390,Canadian,2017,484,0.3041536234363418
4006390,Canadian,2016,469,0.3075386760514999
4006390,Canadian,2015,464,0.2852497702627809
4000062,Canadian Valley Tech,2025,NA,NA
4000062,Canadian Valley Tech,2024,NA,NA
4000062,Canadian Valley Tech,2023,NA,NA
4000062,Canadian Valley Tech,2022,NA,NA
4000062,Canadian Valley Tech,2021,NA,NA
4000062,Canadian Valley Tech,2020,NA,NA
4000062,Canadian Valley Tech,2019,NA,NA
4000062,Canadian Valley Tech,2018,NA,NA
4000062,Canadian Valley Tech,2017,NA,NA
4000062,Canadian Valley Tech,2016,NA,NA
4000062,Canadian Valley Tech,2015,NA,NA
4000052,Canadian Valley Tech. Ctr.,2025,NA,NA
4000052,Canadian Valley Tech. Ctr.,2024,NA,NA
4000052,Canadian Valley Tech. Ctr.,2023,NA,NA
4000052,Canadian Valley Tech. Ctr.,2022,NA,NA
4000052,Canadian Valley Tech. Ctr.,2021,NA,NA
4000052,Canadian Valley Tech. Ctr.,2020,NA,NA
4000052,Canadian Valley Tech. Ctr.,2019,NA,NA
4000052,Canadian Valley Tech. Ctr.,2018,NA,NA
4000052,Canadian Valley Tech. Ctr.,2017,NA,NA
4000052,Canadian Valley Tech. Ctr.,2016,NA,NA
4000052,Canadian Valley Tech. Ctr.,2015,NA,NA
4006420,Caney,2025,240,NA
4006420,Caney,2024,239,-0.288420400168475
4006420,Caney,2023,253,-0.3011306876090742
4006420,Caney,2022,256,-0.2239662807506737
4006420,Caney,2021,261,NA
4006420,Caney,2020,268,NA
4006420,Caney,2019,233,0.0419962668773425
4006420,Caney,2018,236,-0.0330682909353101
4006420,Caney,2017,229,0.0225395781638932
4006420,Caney,2016,253,-0.0246798922872464
4006420,Caney,2015,246,0.0639869047293058
4025470,Caney Valley,2025,685,NA
4025470,Caney Valley,2024,754,-0.5607245348982004
4025470,Caney Valley,2023,761,-0.4840121843175186
4025470,Caney Valley,2022,788,-0.5679418560356855
4025470,Caney Valley,2021,771,NA
4025470,Caney Valley,2020,838,NA
4025470,Caney Valley,2019,832,-0.4526610149010742
4025470,Caney Valley,2018,823,-0.4095850559567467
4025470,Caney Valley,2017,804,-0.3206552080161841
4025470,Caney Valley,2016,793,-0.2236763882092354
4025470,Caney Valley,2015,770,-0.0772529538268597
4006480,Canton,2025,318,NA
4006480,Canton,2024,312,-0.5370668824389692
4006480,Canton,2023,348,-0.6347250410855824
4006480,Canton,2022,334,-0.6294278362311707
4006480,Canton,2021,312,NA
4006480,Canton,2020,349,NA
4006480,Canton,2019,347,-0.4000231014399951
4006480,Canton,2018,359,-0.1897397690565446
4006480,Canton,2017,377,-0.2986697647460394
4006480,Canton,2016,396,-0.3930224937750823
4006480,Canton,2015,407,-0.2927580127555666
4006510,Canute,2025,414,NA
4006510,Canute,2024,408,0.2148566376747234
4006510,Canute,2023,396,0.235477558602642
4006510,Canute,2022,381,0.2505984910508182
4006510,Canute,2021,357,NA
4006510,Canute,2020,354,NA
4006510,Canute,2019,376,0.099033938353182
4006510,Canute,2018,420,0.1045793627114518
4006510,Canute,2017,434,0.0935959562315032
4006510,Canute,2016,443,0.0201133061991661
4006510,Canute,2015,451,0.0861577809224761
4000795,Carlton Landing Academy (Charter),2025,38,NA
4000795,Carlton Landing Academy (Charter),2024,54,NA
4000795,Carlton Landing Academy (Charter),2023,46,-0.1927565982981503
4000795,Carlton Landing Academy (Charter),2022,59,0.1170542603214783
4000795,Carlton Landing Academy (Charter),2021,65,NA
4000795,Carlton Landing Academy (Charter),2020,61,NA
4000795,Carlton Landing Academy (Charter),2019,72,-0.3028775569328289
4000795,Carlton Landing Academy (Charter),2018,84,-0.5020896551455138
4000795,Carlton Landing Academy (Charter),2017,46,-0.0407674004457547
4000795,Carlton Landing Academy (Charter),2016,NA,NA
4000795,Carlton Landing Academy (Charter),2015,NA,NA
4006630,Carnegie,2025,501,NA
4006630,Carnegie,2024,518,-0.2228877012024514
4006630,Carnegie,2023,550,-0.2426815589293759
4006630,Carnegie,2022,538,-0.4106531563767348
4006630,Carnegie,2021,532,NA
4006630,Carnegie,2020,547,NA
4006630,Carnegie,2019,554,-0.0339615547773893
4006630,Carnegie,2018,582,0.1440075366557394
4006630,Carnegie,2017,583,0.1478394185074355
4006630,Carnegie,2016,571,0.0847736687008514
4006630,Carnegie,2015,563,0.0224097119116115
4006690,Carney,2025,212,NA
4006690,Carney,2024,216,-0.5661882912200389
4006690,Carney,2023,216,-0.2899203619130359
4006690,Carney,2022,218,-0.1723901395924
4006690,Carney,2021,234,NA
4006690,Carney,2020,233,NA
4006690,Carney,2019,253,-0.2402705809249482
4006690,Carney,2018,248,-0.3496057947791434
4006690,Carney,2017,265,-0.216689487423672
4006690,Carney,2016,238,-0.204866912616025
4006690,Carney,2015,221,-0.3092910094842092
4006810,Cashion,2025,751,NA
4006810,Cashion,2024,766,-0.0207244142090961
4006810,Cashion,2023,725,-0.0655656580234529
4006810,Cashion,2022,725,-0.1243458517620481
4006810,Cashion,2021,620,NA
4006810,Cashion,2020,631,NA
4006810,Cashion,2019,595,-0.1072780334320773
4006810,Cashion,2018,543,0.0145464179162791
4006810,Cashion,2017,517,-0.0300971298691287
4006810,Cashion,2016,517,0.0116189146443352
4006810,Cashion,2015,504,0.0334297200105838
4006870,Catoosa,2025,1792,NA
4006870,Catoosa,2024,1828,-0.4911115193009616
4006870,Catoosa,2023,1817,-0.4770770729907216
4006870,Catoosa,2022,1800,-0.4551420077686811
4006870,Catoosa,2021,1795,NA
4006870,Catoosa,2020,1881,NA
4006870,Catoosa,2019,1949,-0.2232944029121568
4006870,Catoosa,2018,2021,-0.209281109521141
4006870,Catoosa,2017,2083,-0.2205303669715213
4006870,Catoosa,2016,2108,-0.1917527152146419
4006870,Catoosa,2015,2156,-0.1446826228520515
4006930,Cave Springs,2025,166,NA
4006930,Cave Springs,2024,185,NA
4006930,Cave Springs,2023,199,NA
4006930,Cave Springs,2022,175,NA
4006930,Cave Springs,2021,165,NA
4006930,Cave Springs,2020,158,NA
4006930,Cave Springs,2019,209,-0.8450213083248868
4006930,Cave Springs,2018,211,-0.4246815156599599
4006930,Cave Springs,2017,208,-0.6168625258813738
4006930,Cave Springs,2016,183,-0.666799040806205
4006930,Cave Springs,2015,185,-0.8262959659268343
4006960,Cement,2025,165,NA
4006960,Cement,2024,179,-0.4822088179400072
4006960,Cement,2023,205,-0.2688397289462754
4006960,Cement,2022,215,-0.5399368693628811
4006960,Cement,2021,214,NA
4006960,Cement,2020,210,NA
4006960,Cement,2019,228,-0.2304914141636867
4006960,Cement,2018,240,-0.2944653989058864
4006960,Cement,2017,238,-0.3759429181529748
4006960,Cement,2016,255,-0.3198267539930249
4006960,Cement,2015,235,-0.2258776863398456
4007140,Central,2025,495,NA
4007140,Central,2024,507,-0.3681707510304865
4007140,Central,2023,473,-0.367208573101975
4007140,Central,2022,473,-0.3525063553783345
4007140,Central,2021,451,NA
4007140,Central,2020,497,NA
4007140,Central,2019,491,-0.1272333583190444
4007140,Central,2018,486,-0.1923813539540188
4007140,Central,2017,518,-0.1993903791780583
4007140,Central,2016,505,-0.210055003309254
4007140,Central,2015,524,-0.1318620402884068
4007170,Central High,2025,414,NA
4007170,Central High,2024,429,-0.3369164960127579
4007170,Central High,2023,419,-0.3117967689639765
4007170,Central High,2022,401,-0.4057023503959726
4007170,Central High,2021,388,NA
4007170,Central High,2020,409,NA
4007170,Central High,2019,417,-0.0282408368740408
4007170,Central High,2018,396,0.2092418769862272
4007170,Central High,2017,404,0.2344543570559735
4007170,Central High,2016,413,0.2530175247603998
4007170,Central High,2015,432,0.3339076986895906
4000058,Central Tech. Ctr.,2025,NA,NA
4000058,Central Tech. Ctr.,2024,NA,NA
4000058,Central Tech. Ctr.,2023,NA,NA
4000058,Central Tech. Ctr.,2022,NA,NA
4000058,Central Tech. Ctr.,2021,NA,NA
4000058,Central Tech. Ctr.,2020,NA,NA
4000058,Central Tech. Ctr.,2019,NA,NA
4000058,Central Tech. Ctr.,2018,NA,NA
4000058,Central Tech. Ctr.,2017,NA,NA
4000058,Central Tech. Ctr.,2016,NA,NA
4000058,Central Tech. Ctr.,2015,NA,NA
4007290,Chandler,2025,1054,NA
4007290,Chandler,2024,1122,0.011318954331701
4007290,Chandler,2023,1120,0.0061973663311048
4007290,Chandler,2022,1132,0.0156283571225232
4007290,Chandler,2021,1100,NA
4007290,Chandler,2020,1184,NA
4007290,Chandler,2019,1169,-0.0513499469458121
4007290,Chandler,2018,1202,0.0232844318262925
4007290,Chandler,2017,1192,0.0735607168896919
4007290,Chandler,2016,1217,0.0684983663075831
4007290,Chandler,2015,1207,0.1805733046326762
4007320,Chattanooga,2025,207,NA
4007320,Chattanooga,2024,199,-0.3681102251118004
4007320,Chattanooga,2023,245,-0.4879345427073417
4007320,Chattanooga,2022,226,-0.159191666849016
4007320,Chattanooga,2021,238,NA
4007320,Chattanooga,2020,235,NA
4007320,Chattanooga,2019,253,-0.5300829846354218
4007320,Chattanooga,2018,229,-0.348957730808636
4007320,Chattanooga,2017,242,-0.4141048490182477
4007320,Chattanooga,2016,224,-0.2832491627317025
4007320,Chattanooga,2015,221,-0.1044773196795787
4007350,Checotah,2025,1428,NA
4007350,Checotah,2024,1414,0.2190975010115646
4007350,Checotah,2023,1452,0.1596554897096741
4007350,Checotah,2022,1444,0.0676379797862326
4007350,Checotah,2021,1336,NA
4007350,Checotah,2020,1398,NA
4007350,Checotah,2019,1418,-0.0345424986777586
4007350,Checotah,2018,1464,-0.0465007890936477
4007350,Checotah,2017,1509,-0.1428636703687723
4007350,Checotah,2016,1561,-0.0961251943162811
4007350,Checotah,2015,1562,-0.1312315885477821
4007380,Chelsea,2025,813,NA
4007380,Chelsea,2024,808,-0.639241546314467
4007380,Chelsea,2023,784,-0.6255126235236181
4007380,Chelsea,2022,777,-0.5343079328862201
4007380,Chelsea,2021,759,NA
4007380,Chelsea,2020,794,NA
