district_name,fips_full,year,enrollment,locale
Ponca City,4024690,2017,5013,33-Town: Remote
Ponca City,4024690,2016,5217,33-Town: Remote
Ponca City,4024690,2015,5247,33-Town: Remote
Ponca City,4024690,2014,5313,33-Town: Remote
Pond Creek-Hunter,4024720,2025,309,42-Rural: Distant
Pond Creek-Hunter,4024720,2024,313,42-Rural: Distant
Pond Creek-Hunter,4024720,2023,319,43-Rural: Remote
Pond Creek-Hunter,4024720,2022,325,43-Rural: Remote
Pond Creek-Hunter,4024720,2021,331,43-Rural: Remote
Pond Creek-Hunter,4024720,2020,340,43-Rural: Remote
Pond Creek-Hunter,4024720,2019,323,43-Rural: Remote
Pond Creek-Hunter,4024720,2018,316,43-Rural: Remote
Pond Creek-Hunter,4024720,2017,324,43-Rural: Remote
Pond Creek-Hunter,4024720,2016,362,43-Rural: Remote
Pond Creek-Hunter,4024720,2015,350,43-Rural: Remote
Pond Creek-Hunter,4024720,2014,333,43-Rural: Remote
Pontotoc Tech. Ctr.,4000087,2025,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2024,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2023,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2022,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2021,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2020,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2019,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2018,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2017,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2016,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2015,NA,41-Rural: Fringe
Pontotoc Tech. Ctr.,4000087,2014,NA,41-Rural: Fringe
Pooled Investment Ilc,4000764,2025,NA,NA
Pooled Investment Ilc,4000764,2024,NA,11-City: Large
Pooled Investment Ilc,4000764,2023,NA,11-City: Large
Pooled Investment Ilc,4000764,2022,NA,11-City: Large
Pooled Investment Ilc,4000764,2021,NA,11-City: Large
Pooled Investment Ilc,4000764,2020,NA,11-City: Large
Pooled Investment Ilc,4000764,2019,NA,11-City: Large
Pooled Investment Ilc,4000764,2018,NA,11-City: Large
Pooled Investment Ilc,4000764,2017,NA,11-City: Large
Pooled Investment Ilc,4000764,2016,NA,11-City: Large
Pooled Investment Ilc,4000764,2015,NA,11-City: Large
Pooled Investment Ilc,4000764,2014,NA,11-City: Large
Porter Consolidated,4030197,2025,582,42-Rural: Distant
Porter Consolidated,4030197,2024,560,42-Rural: Distant
Porter Consolidated,4030197,2023,552,42-Rural: Distant
Porter Consolidated,4030197,2022,553,42-Rural: Distant
Porter Consolidated,4030197,2021,536,42-Rural: Distant
Porter Consolidated,4030197,2020,587,42-Rural: Distant
Porter Consolidated,4030197,2019,532,42-Rural: Distant
Porter Consolidated,4030197,2018,515,42-Rural: Distant
Porter Consolidated,4030197,2017,537,42-Rural: Distant
Porter Consolidated,4030197,2016,559,42-Rural: Distant
Porter Consolidated,4030197,2015,545,42-Rural: Distant
Porter Consolidated,4030197,2014,576,42-Rural: Distant
Porum,4024840,2025,387,43-Rural: Remote
Porum,4024840,2024,414,43-Rural: Remote
Porum,4024840,2023,425,42-Rural: Distant
Porum,4024840,2022,451,42-Rural: Distant
Porum,4024840,2021,438,42-Rural: Distant
Porum,4024840,2020,448,42-Rural: Distant
Porum,4024840,2019,462,42-Rural: Distant
Porum,4024840,2018,502,42-Rural: Distant
Porum,4024840,2017,505,42-Rural: Distant
Porum,4024840,2016,503,42-Rural: Distant
Porum,4024840,2015,504,42-Rural: Distant
Porum,4024840,2014,484,42-Rural: Distant
Poteau,4024870,2025,2146,32-Town: Distant
Poteau,4024870,2024,2187,32-Town: Distant
Poteau,4024870,2023,2182,32-Town: Distant
Poteau,4024870,2022,2204,32-Town: Distant
Poteau,4024870,2021,2155,32-Town: Distant
Poteau,4024870,2020,2277,32-Town: Distant
Poteau,4024870,2019,2312,32-Town: Distant
Poteau,4024870,2018,2360,32-Town: Distant
Poteau,4024870,2017,2324,32-Town: Distant
Poteau,4024870,2016,2360,32-Town: Distant
Poteau,4024870,2015,2372,32-Town: Distant
Poteau,4024870,2014,2394,32-Town: Distant
Prague,4024930,2025,1007,43-Rural: Remote
Prague,4024930,2024,1060,43-Rural: Remote
Prague,4024930,2023,1070,43-Rural: Remote
Prague,4024930,2022,1035,43-Rural: Remote
Prague,4024930,2021,948,43-Rural: Remote
Prague,4024930,2020,1034,43-Rural: Remote
Prague,4024930,2019,1028,43-Rural: Remote
Prague,4024930,2018,1038,43-Rural: Remote
Prague,4024930,2017,1048,43-Rural: Remote
Prague,4024930,2016,1047,43-Rural: Remote
Prague,4024930,2015,1043,43-Rural: Remote
Prague,4024930,2014,1026,43-Rural: Remote
Preston,4025050,2025,590,42-Rural: Distant
Preston,4025050,2024,627,42-Rural: Distant
Preston,4025050,2023,641,42-Rural: Distant
Preston,4025050,2022,640,42-Rural: Distant
Preston,4025050,2021,606,42-Rural: Distant
Preston,4025050,2020,577,42-Rural: Distant
Preston,4025050,2019,553,42-Rural: Distant
Preston,4025050,2018,556,42-Rural: Distant
Preston,4025050,2017,552,42-Rural: Distant
Preston,4025050,2016,598,42-Rural: Distant
Preston,4025050,2015,570,42-Rural: Distant
Preston,4025050,2014,516,42-Rural: Distant
Pretty Water,4025080,2025,265,41-Rural: Fringe
Pretty Water,4025080,2024,257,41-Rural: Fringe
Pretty Water,4025080,2023,286,41-Rural: Fringe
Pretty Water,4025080,2022,252,41-Rural: Fringe
Pretty Water,4025080,2021,232,41-Rural: Fringe
Pretty Water,4025080,2020,240,41-Rural: Fringe
Pretty Water,4025080,2019,280,41-Rural: Fringe
Pretty Water,4025080,2018,289,41-Rural: Fringe
Pretty Water,4025080,2017,282,41-Rural: Fringe
Pretty Water,4025080,2016,265,41-Rural: Fringe
Pretty Water,4025080,2015,261,41-Rural: Fringe
Pretty Water,4025080,2014,256,41-Rural: Fringe
Proud To Partner Leadership Charter Academy,4033608,2025,55,11-City: Large
Proud To Partner Leadership Charter Academy,4033608,2024,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2023,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2022,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2021,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2020,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2019,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2018,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2017,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2016,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2015,NA,NA
Proud To Partner Leadership Charter Academy,4033608,2014,NA,NA
Prue,4025170,2025,275,42-Rural: Distant
Prue,4025170,2024,275,42-Rural: Distant
Prue,4025170,2023,297,42-Rural: Distant
Prue,4025170,2022,282,42-Rural: Distant
Prue,4025170,2021,316,42-Rural: Distant
Prue,4025170,2020,289,42-Rural: Distant
Prue,4025170,2019,306,42-Rural: Distant
Prue,4025170,2018,329,42-Rural: Distant
Prue,4025170,2017,337,42-Rural: Distant
Prue,4025170,2016,343,42-Rural: Distant
Prue,4025170,2015,328,42-Rural: Distant
Prue,4025170,2014,310,42-Rural: Distant
Pryor,4025200,2025,2910,32-Town: Distant
Pryor,4025200,2024,2909,32-Town: Distant
Pryor,4025200,2023,2863,32-Town: Distant
Pryor,4025200,2022,2721,32-Town: Distant
Pryor,4025200,2021,2569,32-Town: Distant
Pryor,4025200,2020,2757,32-Town: Distant
Pryor,4025200,2019,2774,32-Town: Distant
Pryor,4025200,2018,2741,32-Town: Distant
Pryor,4025200,2017,2695,32-Town: Distant
Pryor,4025200,2016,2769,32-Town: Distant
Pryor,4025200,2015,2683,32-Town: Distant
Pryor,4025200,2014,2602,32-Town: Distant
Purcell,4025230,2025,1463,41-Rural: Fringe
Purcell,4025230,2024,1466,41-Rural: Fringe
Purcell,4025230,2023,1453,31-Town: Fringe
Purcell,4025230,2022,1414,31-Town: Fringe
Purcell,4025230,2021,1356,31-Town: Fringe
Purcell,4025230,2020,1425,31-Town: Fringe
Purcell,4025230,2019,1416,31-Town: Fringe
Purcell,4025230,2018,1401,31-Town: Fringe
Purcell,4025230,2017,1446,31-Town: Fringe
Purcell,4025230,2016,1447,31-Town: Fringe
Purcell,4025230,2015,1447,31-Town: Fringe
Purcell,4025230,2014,1471,31-Town: Fringe
Putnam City,4025290,2025,18836,11-City: Large
Putnam City,4025290,2024,18733,11-City: Large
Putnam City,4025290,2023,18905,11-City: Large
Putnam City,4025290,2022,18287,11-City: Large
Putnam City,4025290,2021,17829,11-City: Large
Putnam City,4025290,2020,19652,11-City: Large
Putnam City,4025290,2019,19419,11-City: Large
Putnam City,4025290,2018,19515,11-City: Large
Putnam City,4025290,2017,19475,11-City: Large
Putnam City,4025290,2016,19365,11-City: Large
Putnam City,4025290,2015,19447,11-City: Large
Putnam City,4025290,2014,19378,11-City: Large
Quapaw,4025320,2025,594,42-Rural: Distant
Quapaw,4025320,2024,600,42-Rural: Distant
Quapaw,4025320,2023,607,42-Rural: Distant
Quapaw,4025320,2022,597,42-Rural: Distant
Quapaw,4025320,2021,563,42-Rural: Distant
Quapaw,4025320,2020,569,42-Rural: Distant
Quapaw,4025320,2019,605,42-Rural: Distant
Quapaw,4025320,2018,617,42-Rural: Distant
Quapaw,4025320,2017,634,42-Rural: Distant
Quapaw,4025320,2016,642,42-Rural: Distant
Quapaw,4025320,2015,618,42-Rural: Distant
Quapaw,4025320,2014,604,42-Rural: Distant
Quinton,4025410,2025,375,43-Rural: Remote
Quinton,4025410,2024,384,43-Rural: Remote
Quinton,4025410,2023,396,43-Rural: Remote
Quinton,4025410,2022,412,43-Rural: Remote
Quinton,4025410,2021,387,43-Rural: Remote
Quinton,4025410,2020,430,43-Rural: Remote
Quinton,4025410,2019,432,43-Rural: Remote
Quinton,4025410,2018,440,43-Rural: Remote
Quinton,4025410,2017,479,43-Rural: Remote
Quinton,4025410,2016,475,43-Rural: Remote
Quinton,4025410,2015,472,43-Rural: Remote
Quinton,4025410,2014,500,43-Rural: Remote
Rattan,4025500,2025,410,43-Rural: Remote
Rattan,4025500,2024,412,43-Rural: Remote
Rattan,4025500,2023,464,43-Rural: Remote
Rattan,4025500,2022,451,43-Rural: Remote
Rattan,4025500,2021,440,43-Rural: Remote
Rattan,4025500,2020,466,43-Rural: Remote
Rattan,4025500,2019,510,43-Rural: Remote
Rattan,4025500,2018,512,43-Rural: Remote
Rattan,4025500,2017,529,43-Rural: Remote
Rattan,4025500,2016,499,43-Rural: Remote
Rattan,4025500,2015,481,43-Rural: Remote
Rattan,4025500,2014,490,43-Rural: Remote
Ravia,4025530,2025,64,43-Rural: Remote
Ravia,4025530,2024,82,43-Rural: Remote
Ravia,4025530,2023,99,42-Rural: Distant
Ravia,4025530,2022,91,42-Rural: Distant
Ravia,4025530,2021,88,42-Rural: Distant
Ravia,4025530,2020,92,42-Rural: Distant
Ravia,4025530,2019,92,42-Rural: Distant
Ravia,4025530,2018,79,42-Rural: Distant
Ravia,4025530,2017,88,42-Rural: Distant
Ravia,4025530,2016,87,42-Rural: Distant
Ravia,4025530,2015,94,42-Rural: Distant
Ravia,4025530,2014,98,42-Rural: Distant
Red Oak,4025590,2025,264,43-Rural: Remote
Red Oak,4025590,2024,289,43-Rural: Remote
Red Oak,4025590,2023,304,43-Rural: Remote
Red Oak,4025590,2022,317,43-Rural: Remote
Red Oak,4025590,2021,328,43-Rural: Remote
Red Oak,4025590,2020,329,43-Rural: Remote
Red Oak,4025590,2019,322,43-Rural: Remote
Red Oak,4025590,2018,300,43-Rural: Remote
Red Oak,4025590,2017,305,43-Rural: Remote
Red Oak,4025590,2016,292,43-Rural: Remote
Red Oak,4025590,2015,270,43-Rural: Remote
Red Oak,4025590,2014,251,43-Rural: Remote
Red River Tech. Ctr.,4000090,2025,NA,41-Rural: Fringe
Red River Tech. Ctr.,4000090,2024,NA,41-Rural: Fringe
Red River Tech. Ctr.,4000090,2023,NA,32-Town: Distant
Red River Tech. Ctr.,4000090,2022,NA,32-Town: Distant
Red River Tech. Ctr.,4000090,2021,NA,32-Town: Distant
Red River Tech. Ctr.,4000090,2020,NA,32-Town: Distant
Red River Tech. Ctr.,4000090,2019,NA,32-Town: Distant
Red River Tech. Ctr.,4000090,2018,NA,32-Town: Distant
Red River Tech. Ctr.,4000090,2017,NA,32-Town: Distant
Red River Tech. Ctr.,4000090,2016,NA,41-Rural: Fringe
Red River Tech. Ctr.,4000090,2015,NA,41-Rural: Fringe
Red River Tech. Ctr.,4000090,2014,NA,41-Rural: Fringe
Reydon,4025800,2025,108,43-Rural: Remote
Reydon,4025800,2024,119,43-Rural: Remote
Reydon,4025800,2023,124,43-Rural: Remote
Reydon,4025800,2022,121,43-Rural: Remote
Reydon,4025800,2021,117,43-Rural: Remote
Reydon,4025800,2020,115,43-Rural: Remote
Reydon,4025800,2019,114,43-Rural: Remote
Reydon,4025800,2018,130,43-Rural: Remote
Reydon,4025800,2017,114,43-Rural: Remote
Reydon,4025800,2016,126,43-Rural: Remote
Reydon,4025800,2015,141,43-Rural: Remote
Reydon,4025800,2014,124,43-Rural: Remote
Ringling,4025860,2025,314,43-Rural: Remote
Ringling,4025860,2024,325,43-Rural: Remote
Ringling,4025860,2023,392,43-Rural: Remote
Ringling,4025860,2022,399,43-Rural: Remote
Ringling,4025860,2021,356,43-Rural: Remote
Ringling,4025860,2020,377,43-Rural: Remote
Ringling,4025860,2019,381,43-Rural: Remote
Ringling,4025860,2018,402,43-Rural: Remote
Ringling,4025860,2017,432,43-Rural: Remote
Ringling,4025860,2016,425,43-Rural: Remote
Ringling,4025860,2015,447,43-Rural: Remote
Ringling,4025860,2014,467,43-Rural: Remote
Ringwood,4025920,2025,300,42-Rural: Distant
Ringwood,4025920,2024,345,42-Rural: Distant
Ringwood,4025920,2023,368,43-Rural: Remote
Ringwood,4025920,2022,359,43-Rural: Remote
Ringwood,4025920,2021,360,43-Rural: Remote
Ringwood,4025920,2020,370,43-Rural: Remote
Ringwood,4025920,2019,379,43-Rural: Remote
Ringwood,4025920,2018,384,43-Rural: Remote
Ringwood,4025920,2017,409,43-Rural: Remote
Ringwood,4025920,2016,414,43-Rural: Remote
Ringwood,4025920,2015,416,43-Rural: Remote
Ringwood,4025920,2014,407,43-Rural: Remote
Ripley,4025950,2025,460,42-Rural: Distant
Ripley,4025950,2024,444,42-Rural: Distant
Ripley,4025950,2023,444,42-Rural: Distant
Ripley,4025950,2022,429,42-Rural: Distant
Ripley,4025950,2021,413,42-Rural: Distant
Ripley,4025950,2020,456,42-Rural: Distant
Ripley,4025950,2019,456,42-Rural: Distant
Ripley,4025950,2018,477,42-Rural: Distant
Ripley,4025950,2017,466,42-Rural: Distant
Ripley,4025950,2016,487,42-Rural: Distant
Ripley,4025950,2015,458,42-Rural: Distant
Ripley,4025950,2014,467,42-Rural: Distant
Riverside,4026010,2025,170,41-Rural: Fringe
Riverside,4026010,2024,174,41-Rural: Fringe
Riverside,4026010,2023,177,41-Rural: Fringe
Riverside,4026010,2022,159,41-Rural: Fringe
Riverside,4026010,2021,152,41-Rural: Fringe
Riverside,4026010,2020,161,41-Rural: Fringe
Riverside,4026010,2019,178,41-Rural: Fringe
Riverside,4026010,2018,177,41-Rural: Fringe
Riverside,4026010,2017,188,41-Rural: Fringe
Riverside,4026010,2016,173,41-Rural: Fringe
Riverside,4026010,2015,169,41-Rural: Fringe
Riverside,4026010,2014,169,41-Rural: Fringe
Robin Hill,4026100,2025,391,41-Rural: Fringe
Robin Hill,4026100,2024,355,41-Rural: Fringe
Robin Hill,4026100,2023,352,41-Rural: Fringe
Robin Hill,4026100,2022,365,41-Rural: Fringe
Robin Hill,4026100,2021,372,41-Rural: Fringe
Robin Hill,4026100,2020,367,41-Rural: Fringe
Robin Hill,4026100,2019,351,41-Rural: Fringe
Robin Hill,4026100,2018,337,41-Rural: Fringe
Robin Hill,4026100,2017,319,41-Rural: Fringe
Robin Hill,4026100,2016,301,41-Rural: Fringe
Robin Hill,4026100,2015,280,41-Rural: Fringe
Robin Hill,4026100,2014,258,41-Rural: Fringe
Rock Creek,4033601,2025,492,42-Rural: Distant
Rock Creek,4033601,2024,493,42-Rural: Distant
Rock Creek,4033601,2023,500,42-Rural: Distant
Rock Creek,4033601,2022,477,42-Rural: Distant
Rock Creek,4033601,2021,438,42-Rural: Distant
Rock Creek,4033601,2020,463,42-Rural: Distant
Rock Creek,4033601,2019,501,42-Rural: Distant
Rock Creek,4033601,2018,488,42-Rural: Distant
Rock Creek,4033601,2017,469,42-Rural: Distant
Rock Creek,4033601,2016,467,42-Rural: Distant
Rock Creek,4033601,2015,481,42-Rural: Distant
Rock Creek,4033601,2014,482,42-Rural: Distant
Rocky Mountain,4026250,2025,193,43-Rural: Remote
Rocky Mountain,4026250,2024,203,43-Rural: Remote
Rocky Mountain,4026250,2023,174,42-Rural: Distant
Rocky Mountain,4026250,2022,166,42-Rural: Distant
Rocky Mountain,4026250,2021,165,42-Rural: Distant
Rocky Mountain,4026250,2020,173,42-Rural: Distant
Rocky Mountain,4026250,2019,195,42-Rural: Distant
Rocky Mountain,4026250,2018,187,32-Town: Distant
Rocky Mountain,4026250,2017,211,32-Town: Distant
Rocky Mountain,4026250,2016,188,32-Town: Distant
Rocky Mountain,4026250,2015,181,32-Town: Distant
Rocky Mountain,4026250,2014,187,32-Town: Distant
Roff,4026280,2025,263,43-Rural: Remote
Roff,4026280,2024,272,43-Rural: Remote
Roff,4026280,2023,277,43-Rural: Remote
Roff,4026280,2022,288,43-Rural: Remote
Roff,4026280,2021,273,43-Rural: Remote
Roff,4026280,2020,323,43-Rural: Remote
Roff,4026280,2019,321,43-Rural: Remote
Roff,4026280,2018,317,43-Rural: Remote
Roff,4026280,2017,321,43-Rural: Remote
Roff,4026280,2016,333,43-Rural: Remote
Roff,4026280,2015,338,43-Rural: Remote
Roff,4026280,2014,364,43-Rural: Remote
Roland,4026310,2025,931,42-Rural: Distant
Roland,4026310,2024,937,42-Rural: Distant
Roland,4026310,2023,945,31-Town: Fringe
Roland,4026310,2022,872,31-Town: Fringe
Roland,4026310,2021,838,31-Town: Fringe
Roland,4026310,2020,933,31-Town: Fringe
Roland,4026310,2019,922,31-Town: Fringe
Roland,4026310,2018,947,31-Town: Fringe
Roland,4026310,2017,995,31-Town: Fringe
Roland,4026310,2016,1042,31-Town: Fringe
Roland,4026310,2015,1100,31-Town: Fringe
Roland,4026310,2014,1133,31-Town: Fringe
Rush Springs,4026550,2025,473,42-Rural: Distant
Rush Springs,4026550,2024,473,42-Rural: Distant
Rush Springs,4026550,2023,482,42-Rural: Distant
Rush Springs,4026550,2022,475,42-Rural: Distant
Rush Springs,4026550,2021,453,42-Rural: Distant
Rush Springs,4026550,2020,510,42-Rural: Distant
Rush Springs,4026550,2019,521,42-Rural: Distant
Rush Springs,4026550,2018,541,42-Rural: Distant
Rush Springs,4026550,2017,546,42-Rural: Distant
Rush Springs,4026550,2016,573,42-Rural: Distant
Rush Springs,4026550,2015,574,42-Rural: Distant
Rush Springs,4026550,2014,608,42-Rural: Distant
Ryal,4026580,2025,54,42-Rural: Distant
Ryal,4026580,2024,57,42-Rural: Distant
Ryal,4026580,2023,75,42-Rural: Distant
Ryal,4026580,2022,57,42-Rural: Distant
Ryal,4026580,2021,58,42-Rural: Distant
Ryal,4026580,2020,68,42-Rural: Distant
Ryal,4026580,2019,87,42-Rural: Distant
Ryal,4026580,2018,86,42-Rural: Distant
Ryal,4026580,2017,74,42-Rural: Distant
Ryal,4026580,2016,61,42-Rural: Distant
Ryal,4026580,2015,69,42-Rural: Distant
Ryal,4026580,2014,73,42-Rural: Distant
Ryan,4026610,2025,251,43-Rural: Remote
Ryan,4026610,2024,254,43-Rural: Remote
Ryan,4026610,2023,226,43-Rural: Remote
Ryan,4026610,2022,215,43-Rural: Remote
Ryan,4026610,2021,221,43-Rural: Remote
Ryan,4026610,2020,236,43-Rural: Remote
Ryan,4026610,2019,244,43-Rural: Remote
Ryan,4026610,2018,245,43-Rural: Remote
Ryan,4026610,2017,227,43-Rural: Remote
Ryan,4026610,2016,252,43-Rural: Remote
Ryan,4026610,2015,256,43-Rural: Remote
Ryan,4026610,2014,268,43-Rural: Remote
Salina,4026730,2025,723,42-Rural: Distant
Salina,4026730,2024,773,42-Rural: Distant
Salina,4026730,2023,766,42-Rural: Distant
Salina,4026730,2022,722,42-Rural: Distant
Salina,4026730,2021,741,42-Rural: Distant
Salina,4026730,2020,800,42-Rural: Distant
Salina,4026730,2019,792,42-Rural: Distant
Salina,4026730,2018,810,42-Rural: Distant
Salina,4026730,2017,870,42-Rural: Distant
Salina,4026730,2016,826,42-Rural: Distant
Salina,4026730,2015,811,42-Rural: Distant
Salina,4026730,2014,816,42-Rural: Distant
Sallisaw,4026790,2025,1919,41-Rural: Fringe
Sallisaw,4026790,2024,1883,41-Rural: Fringe
Sallisaw,4026790,2023,1825,32-Town: Distant
Sallisaw,4026790,2022,1870,32-Town: Distant
Sallisaw,4026790,2021,1813,32-Town: Distant
Sallisaw,4026790,2020,1877,32-Town: Distant
Sallisaw,4026790,2019,1938,32-Town: Distant
Sallisaw,4026790,2018,1997,32-Town: Distant
Sallisaw,4026790,2017,2000,32-Town: Distant
Sallisaw,4026790,2016,2025,32-Town: Distant
Sallisaw,4026790,2015,1978,32-Town: Distant
Sallisaw,4026790,2014,2054,32-Town: Distant
Sand Springs,4026880,2025,4983,21-Suburb: Large
Sand Springs,4026880,2024,5115,21-Suburb: Large
Sand Springs,4026880,2023,5178,21-Suburb: Large
Sand Springs,4026880,2022,4966,21-Suburb: Large
Sand Springs,4026880,2021,4879,21-Suburb: Large
Sand Springs,4026880,2020,5064,21-Suburb: Large
Sand Springs,4026880,2019,5061,21-Suburb: Large
Sand Springs,4026880,2018,5123,21-Suburb: Large
Sand Springs,4026880,2017,5173,21-Suburb: Large
Sand Springs,4026880,2016,5254,21-Suburb: Large
Sand Springs,4026880,2015,5304,21-Suburb: Large
Sand Springs,4026880,2014,5373,21-Suburb: Large
Sankofa Charter School,4000772,2025,82,11-City: Large
Sankofa Charter School,4000772,2024,86,11-City: Large
Sankofa Charter School,4000772,2023,70,11-City: Large
Sankofa Charter School,4000772,2022,90,11-City: Large
Sankofa Charter School,4000772,2021,87,11-City: Large
Sankofa Charter School,4000772,2020,109,11-City: Large
Sankofa Charter School,4000772,2019,101,11-City: Large
Sankofa Charter School,4000772,2018,120,11-City: Large
Sankofa Charter School,4000772,2017,112,11-City: Large
Sankofa Charter School,4000772,2016,127,11-City: Large
Sankofa Charter School,4000772,2015,125,11-City: Large
Sankofa Charter School,4000772,2014,130,11-City: Large
Santa Fe South Charter,4000796,2025,4620,11-City: Large
Santa Fe South Charter,4000796,2024,4290,11-City: Large
Santa Fe South Charter,4000796,2023,3790,11-City: Large
Santa Fe South Charter,4000796,2022,3694,11-City: Large
Santa Fe South Charter,4000796,2021,3636,11-City: Large
Santa Fe South Charter,4000796,2020,3533,11-City: Large
Santa Fe South Charter,4000796,2019,3278,11-City: Large
Santa Fe South Charter,4000796,2018,3212,11-City: Large
Santa Fe South Charter,4000796,2017,2414,11-City: Large
Santa Fe South Charter,4000796,2016,NA,NA
Santa Fe South Charter,4000796,2015,NA,NA
Santa Fe South Charter,4000796,2014,NA,NA
Santa Fe South Es (Charter),4000752,2025,NA,NA
Santa Fe South Es (Charter),4000752,2024,NA,NA
Santa Fe South Es (Charter),4000752,2023,NA,NA
Santa Fe South Es (Charter),4000752,2022,NA,NA
Santa Fe South Es (Charter),4000752,2021,NA,NA
Santa Fe South Es (Charter),4000752,2020,NA,NA
Santa Fe South Es (Charter),4000752,2019,NA,NA
Santa Fe South Es (Charter),4000752,2018,NA,NA
Santa Fe South Es (Charter),4000752,2017,NA,NA
Santa Fe South Es (Charter),4000752,2016,721,11-City: Large
Santa Fe South Es (Charter),4000752,2015,476,11-City: Large
Santa Fe South Es (Charter),4000752,2014,476,11-City: Large
Santa Fe South Hs (Charter),4000776,2025,NA,NA
Santa Fe South Hs (Charter),4000776,2024,NA,NA
Santa Fe South Hs (Charter),4000776,2023,NA,NA
Santa Fe South Hs (Charter),4000776,2022,NA,NA
Santa Fe South Hs (Charter),4000776,2021,NA,NA
Santa Fe South Hs (Charter),4000776,2020,NA,NA
Santa Fe South Hs (Charter),4000776,2019,NA,NA
Santa Fe South Hs (Charter),4000776,2018,NA,NA
Santa Fe South Hs (Charter),4000776,2017,NA,NA
Santa Fe South Hs (Charter),4000776,2016,760,11-City: Large
Santa Fe South Hs (Charter),4000776,2015,646,11-City: Large
Santa Fe South Hs (Charter),4000776,2014,540,11-City: Large
Santa Fe South Ms (Charter),4000779,2025,NA,NA
Santa Fe South Ms (Charter),4000779,2024,NA,NA
Santa Fe South Ms (Charter),4000779,2023,NA,NA
Santa Fe South Ms (Charter),4000779,2022,NA,NA
Santa Fe South Ms (Charter),4000779,2021,NA,NA
Santa Fe South Ms (Charter),4000779,2020,NA,NA
Santa Fe South Ms (Charter),4000779,2019,NA,NA
Santa Fe South Ms (Charter),4000779,2018,NA,NA
Santa Fe South Ms (Charter),4000779,2017,NA,NA
Santa Fe South Ms (Charter),4000779,2016,595,11-City: Large
Santa Fe South Ms (Charter),4000779,2015,389,11-City: Large
Santa Fe South Ms (Charter),4000779,2014,390,11-City: Large
Sapulpa,4026910,2025,3714,21-Suburb: Large
Sapulpa,4026910,2024,3755,21-Suburb: Large
Sapulpa,4026910,2023,3718,21-Suburb: Large
Sapulpa,4026910,2022,3706,21-Suburb: Large
Sapulpa,4026910,2021,3562,21-Suburb: Large
Sapulpa,4026910,2020,3664,21-Suburb: Large
Sapulpa,4026910,2019,3716,21-Suburb: Large
Sapulpa,4026910,2018,3820,21-Suburb: Large
Sapulpa,4026910,2017,3969,21-Suburb: Large
Sapulpa,4026910,2016,3965,21-Suburb: Large
Sapulpa,4026910,2015,4068,21-Suburb: Large
Sapulpa,4026910,2014,4008,21-Suburb: Large
Sasakwa,4026940,2025,183,43-Rural: Remote
Sasakwa,4026940,2024,194,43-Rural: Remote
Sasakwa,4026940,2023,219,43-Rural: Remote
Sasakwa,4026940,2022,219,43-Rural: Remote
Sasakwa,4026940,2021,213,43-Rural: Remote
Sasakwa,4026940,2020,229,43-Rural: Remote
Sasakwa,4026940,2019,208,43-Rural: Remote
Sasakwa,4026940,2018,195,43-Rural: Remote
Sasakwa,4026940,2017,187,43-Rural: Remote
Sasakwa,4026940,2016,214,43-Rural: Remote
Sasakwa,4026940,2015,229,43-Rural: Remote
Sasakwa,4026940,2014,206,43-Rural: Remote
Savanna,4027000,2025,313,42-Rural: Distant
Savanna,4027000,2024,332,42-Rural: Distant
Savanna,4027000,2023,353,42-Rural: Distant
Savanna,4027000,2022,384,42-Rural: Distant
Savanna,4027000,2021,382,42-Rural: Distant
Savanna,4027000,2020,380,42-Rural: Distant
Savanna,4027000,2019,403,42-Rural: Distant
Savanna,4027000,2018,398,42-Rural: Distant
Savanna,4027000,2017,389,42-Rural: Distant
Savanna,4027000,2016,372,42-Rural: Distant
Savanna,4027000,2015,373,42-Rural: Distant
Savanna,4027000,2014,396,42-Rural: Distant
Sayre,4027060,2025,687,43-Rural: Remote
Sayre,4027060,2024,684,43-Rural: Remote
Sayre,4027060,2023,694,33-Town: Remote
Sayre,4027060,2022,687,33-Town: Remote
Sayre,4027060,2021,636,33-Town: Remote
Sayre,4027060,2020,710,33-Town: Remote
Sayre,4027060,2019,730,33-Town: Remote
Sayre,4027060,2018,734,33-Town: Remote
